,chunk_label,chunk_text,uuid
0,methods0," The Dietary Approaches to Stop Hypertension (DASH) Mechanism Study (n = 20) was a single-center, 3-week controlled feeding randomized clinical trial designed to evaluate the mechanism of Dietary Approaches to Stop Hypertension (DASH) as previously published [6]. All participants were 22 years of age or older, met the Joint National Commission (Joint National Commission (JNC)) 7 criteria for stage 1 hypertension (systolic BP of 140–159 or diastolic BP of 90–99 mmHg) [7], and were not taking any anti-hypertensive therapies. Participants were excluded if they had a glomerular filtration rate (glomerular filtration rate (GFR)) < 60 mL/min/1.73 m2, diabetes, active heart disease, or any other serious medical conditions. After screening, confirmation of eligibility and informed consent, all participants first consumed a Control diet representative of typical American intake for one week.",3e8be26e-8ccb-4e45-9d5c-834d54aea5ff
1,methods1," Baseline sample collections including fasting plasma and 24-h urine were obtained at the end of this period as a baseline assessment. Immediately after the completion of the baseline period, participants were randomized 1:1 to 2 additional weeks of either the Control diet or the Dietary Approaches to Stop Hypertension (DASH) diet with sample data collection at the end of each week (randomized period). Figure 1 shows the study flow chart. All recruitment occurred between 2007 and 2009 at Duke University and samples were stored at −80 °C until metabolomics testing in 2014.  Adherence to the study diet was monitored daily at on-site feeding visits and with diet logs. When compared to the Control diet, the Dietary Approaches to Stop Hypertension (DASH) diet is designed to be lower in total fat and saturated fat, but higher in both mono- and polyunsaturated fats. Dietary Approaches to Stop Hypertension (DASH) is also higher in protein, fiber, potassium, magnesium, and calcium content.",bf4fae10-e84e-49c9-800d-3d44722c369b
2,methods2," Although the original Dietary Approaches to Stop Hypertension (DASH) diet was designed with the specific nutrient targets, these were later translated into food groups for practical implementation. Compared to the Control diet, the Dietary Approaches to Stop Hypertension (DASH) diet is rich in fruits, vegetables, low-fat dairy, nuts and seeds, and lower in red meats, sweets and sugar-sweetened beverages.  To characterize the metabolic impacts of the Dietary Approaches to Stop Hypertension (DASH) diet, we performed untargeted gas chromatography/mass spectrometry (GC/MS) on stored non-missing fasting plasma (n = 56 out of 60 time points were available) and 24-h urine, diluted in pure water to achieve constant creatinine concentration across samples (n = 40 out of 60 time points were available). Detailed GC/MS methods are published elsewhere [8]. All metabolites are quantified as the log2 peak areas.",e0190e0c-bdc7-40a0-99b9-6bf1f663a47e
3,methods3," Within each untargeted dataset, metabolites were filtered out if they were detected in <50% of samples. Remaining untargeted data was imputed using k-nearest neighbor (k = 6). A generalized estimating equation model was implemented in R for each metabolite to compare levels in the Dietary Approaches to Stop Hypertension (DASH) versus Control during the randomized weeks accounting for correlation of repeated measures within the same individual. The Benjamini-Hochberg false discovery rate (false discovery rate (FDR)) threshold <0.2 was used to account for multiple testing, while allowing discovery in this exploratory analysis. Metabolites with an unknown Chemical Abstracts Services number were not reported.  Analyses were performed following the initial Control diet period to evaluate any baseline imbalance between the two randomized groups.",7f990758-253d-4bb5-8a94-071e8e6a3289
4,methods4," This was followed by models for the 2 randomized feeding weeks for the difference between individuals consuming Dietary Approaches to Stop Hypertension (DASH) and Control. We also performed sensitivity analyses in R using linear mixed models to determine the within-subject change for each metabolite between baseline and the first randomized week, as well as between baseline and the second randomized week, focusing interpretation on metabolites identified in the primary approach. These change models were not selected as the primary analysis because of missing samples, which resulted in loss of participants from the model and reduced power.  3. Results  Overall, 20 participants completed the Dietary Approaches to Stop Hypertension (DASH) Mechanism Study, as previously reported [6]. The average age range in participants of Dietary Approaches to Stop Hypertension (DASH) Mechanism was 46.1 ± 9.0 years.",9e4722ba-d4b7-490b-9ce3-497ece722f57
5,methods5," The population included 13 females and had an average body mass index (body mass index (BMI)) of 33.9 ± 6.6 kg/m2 and average systolic BP of 144.2 ± 9.4 mmHg at screening. Table 1 shows baseline participant characteristics by randomized diet groups. Clinical parameters including changes in blood pressure, endothelial function, pulse wave velocity, and plasma nitric oxide levels were reported in the original study. Consumption of Dietary Approaches to Stop Hypertension (DASH) diet resulted in significant reductions of blood pressure starting at the end of week one (both systolic and diastolic) and end of week two (systolic) [6].  We found >150 unique identifiable metabolites in the urine. Five metabolites differed in the two groups at baseline with a nominal p-value of <0.05, reflecting modest baseline imbalance in profiles across groups. These metabolites included lower levels of octanoic acid (p = 0.02), adipic acid (p = 0.02), and cinnamoyl-glycine (p = 0.",5183d0c2-b1f4-4378-95dc-fe59ef5cfe49
6,methods6,"04) and higher levels of methyl-succinic acid (p = 0.03) and 2-hydroxyphenylacetic acid (p = 0.04). Nineteen urine metabolites differed between Control and Dietary Approaches to Stop Hypertension (DASH) with a nominal p-value < 0.05 (Figure 2 and Table 2). Eleven of these metabolites had false discovery rate (FDR) adjusted p < 0.20, including caffeic acid, gentisic acid, 4-hydroxymandelic acid, beta-hydroxybutyric acid, para-hydroxy-hippuric acid, keto-leucine/keto-isoleucine, oxamic acid, 2-hydroxyphenylacetic acid, uric acid, 4,8-dihydroxyquinoline-2-carboxylic acid, and threonine.  In plasma, we found >110 uniquely annotated metabolites of known identity. At the end of the first week of Control diet (baseline), 11 metabolites differed in the two groups, reflecting modest baseline imbalance in profiles. Unbalanced metabolites included 2-ketoleucine/keto-isoleucine (p = 0.01), beta-hydroxybutyric acid (p = 0.02), hydroxyprolines (p = 0.02), 2-ketovaline (p = 0.02), leucine (p = 0.",15502e79-5e48-45c0-89eb-1cd9a4cc115b
7,methods7,"03), valine (p = 0.04), oleic acid (p = 0.04), and pyruvic acid (p = 0.04). We found eight plasma metabolites that differed between Control and Dietary Approaches to Stop Hypertension (DASH) during randomized weeks with a nominal p-value ≤ 0.05. These metabolites included lower gamma-tocopherol, hydroxyprolines, and methionine, and higher oleic acid, beta-hydroxybutyric acid, myoinositol, citric acid/iso-citric acid, and beta-sitosterol on Dietary Approaches to Stop Hypertension (DASH). We interpret these cautiously as several of these were imbalanced at baseline (hydroxyprolines, oleic acid, beta-hydroxybutyric acid). Only gamma-tocopherol remained different at an false discovery rate (FDR) adjusted p < 0.20, which was not expected given the higher fruit and vegetable composition of Dietary Approaches to Stop Hypertension (DASH).",c0a5cd13-3c21-49f4-8fce-7257e5d28474
8,methods8,"  In sensitivity analyses of within participant change, the two urine metabolites 3-(3-hydroxyphenyl)propionic acid and threonine increased more in Dietary Approaches to Stop Hypertension (DASH) vs. Control at the end of the first randomized week (p < 0.05 and false discovery rate (FDR)-adjusted p < 0.2). No metabolites in plasma or urine changed at both a nominal and false discovery rate (FDR)-adjusted p-value between baseline and week 2, but power was limited in all analyses due to missing data.  4. Discussion  In this study, we used metabolomics to examine changes that occur with the consumption of the Dietary Approaches to Stop Hypertension (DASH) diet in comparison to a typical American diet. Metabolomics can provide us with a ‘read out’ of the metabolic impact of Dietary Approaches to Stop Hypertension (DASH) and identify potential objective biomarkers which could be used to further study and monitor favorable responses to Dietary Approaches to Stop Hypertension (DASH).",2ded2ed3-56f3-4de7-9f55-16ffda261ffd
9,methods9," In summary, we found several urine metabolites that were higher in Dietary Approaches to Stop Hypertension (DASH) vs. Control participants during randomized feeding weeks. These primarily consisted of small organic acids of a variety of classes including phenols/polyphenols, carboxylic acids, and ketoacids, among others.  Phenols and their derivatives have antioxidant and anti-inflammatory properties [9,10,11] with potential BP lowering effects through mechanisms such as scavenging reactive oxygen species in the vasculature, inhibiting vascular smooth muscle cell proliferation, and enhancing nitric oxide (NO) availability [12]. Caffeic acid, ferulic acid and other related metabolites are known to be absorbed in the gastrointestinal tract and are abundant in coffee and tea [13,14,15].",aef67437-db3b-4dfb-9b18-7ce6876e986d
