,chunk_label,chunk_text,uuid
0,introduction0," Impaired mental health comprises a wide range of conditions that affect the quality of life (QoL) and associate with an increased mortality rate in recent years. Considering the economic costs and the great burden they impose to the health system and individuals, prevention strategies for these conditions should be of significant importance [1].  In addition to genetic and environmental factors, diet has been suggested to play an important role in the development, and treatment of some psychological disorders. For instance, it has been reported that a diet rich in fish, folate and B-vitamins can alleviate the manifestations of depression. An established association was also shown between the dietary glycemic index (GI) and psychological diseases, depressive disorder, and mental functioning [2–4].",39484f64-faa4-4898-b926-6fa4fd791239
1,introduction1," Diets containing of “junk foods” (high energy and low nutritional) have been shown to increase the risk of mental illness, but a healthy diet is associated with less depressive symptoms and can improve mood [5, 6]. Nutritionists are now emphasizing the importance of assessing dietary patterns, rather than single nutrients or foods, to better understand diet-related disease correlations.  The Dietary Approaches to Stop Hypertension (dietary approaches to stop hypertension (DASH)) diet which was developed to reduce blood pressure, is characterized by high consumption of whole seeds, fruits, vegetables, leguminous plants and nuts, and only small amounts of low fat dairy, red meat, desserts, sweet and sugar-containing beverages [7]. Several studies have reported that a dietary approaches to stop hypertension (DASH) diet has beneficial effects on different medical conditions, that include cardiovascular and renal disease [2, 3].",3d77caa1-e60c-47f7-a7c2-9acb4b4c6df6
2,introduction2," However, the existing data on the impact of the dietary approaches to stop hypertension (DASH) dietary pattern on mental distress is still limited. In two previous studies, adherence to the dietary approaches to stop hypertension (DASH) dietary pattern was reported to be inversely related to depression score [6, 8]. Furthermore, Torres et al. reported that a dietary approaches to stop hypertension (DASH)-type diet could improve mood in postmenopausal women [9].  There have been few studies regarding to the effects of the dietary approaches to stop hypertension (DASH) diet on mental health, particularly in young women, who are reported to be more prone to mental disorders such as depression and anxiety. We have therefore undertaken the current study to evaluate the relationship between adherence to a dietary approaches to stop hypertension (DASH) diet and neuro-psychological function in healthy young women.",c71064dc-8518-47fe-bddc-6a3cec16234b
3,introduction3,"  Methods and materials  Study design  In this cross-sectional study, 181 women were enrolled from 5 different universities in Birjand, South Khorasan, Iran in January 2020. The sample size was calculated to achieve 80% power and α′ = 0.05 (z value of 1.96) using data from a previous investigation (r = 0.24 for correlation between dietary approaches to stop hypertension (DASH) score and depression) [10]. According to these assumptions a minimum of 140 participants was needed. Since we wanted to perform our project on a homogeneous population, to control for potential confounding factors, only unmarried, apparently healthy women, aged between 18 to 25 years were recruited. We excluded women with any established acute or chronic disease or those who were smokers. The Ethics Committee of Birjand University of Medical Sciences approved the study. All participants provided written informed consent.",22de672f-19a5-4cb2-942f-e5078691964f
4,introduction4,"  Dietary assessment  We used a validated semi-quantitative food frequency questionnaire (food frequency questionnaire (FFQ)) to assess the food intake of subjects over the previous year [11, 12]. An experienced dietitian asked participants to describe their food consumption frequency for each item during the previous year on a daily, weekly, monthly, rarely or never basis. Food analysis was done using Diet Plan 6 software (forest field Software Ltd., Horsham West Sussex, UK). The dietary approaches to stop hypertension (DASH) dietary pattern score was determined according to the method of Fung et al. [13]. The dietary approaches to stop hypertension (DASH) score was calculated based on 8 food components such as: high intake of vegetables, fruits, legumes and nuts, whole grains and low intake of sodium, low-fat dairy products, red and processed meats, and sweetened beverages.",464cf771-eea0-470d-9573-40817d699907
5,introduction5," For the composition of dietary approaches to stop hypertension (DASH) score, values of 1 or 5 were assigned to each nutritional component using the quintiles as cut-off values. For vegetables, fruits, legumes and nuts, whole grains and low-fat dairy products the lowest quintile was scored 1 point and the highest quintile was scored 5 points. For red and processed meats, salt and sweetened beverages the scoring was inverted. Finally, the score of each group was integrated between a value of 8 (minimal adherence) to 40 (maximal adherence).  General and clinical characteristics  Demographic and anthropometric data including age, parent death/divorce, height, and weight were collected in all participants using standardized protocols. Body mass index (Body mass index (BMI)) was computed as weight in kilograms divided with height in meters squared [8].",a0e5509b-6631-400e-99df-74a0e52fea45
6,introduction6,"  Neuropsychological analysis  Cognitive ability assessment (Cognitive ability assessment (CAA))  The Cognitive Abilities Questionnaire (Cognitive Abilities Questionnaire (CAQ)) is a valid and reliable tool which estimates 7 distinctive functions including: memory, inhibitory control and selective attention, decision making, planning, sustained attention, social cognition and cognitive flexibility [14]. This instrument is composed of 30 items, each that is rated on a scale of 1–5, to yield a total score ranging from 30 to 150. Higher scores reflect better cognitive performance [15]. A score below the median cut off for the cognitive abilities score was considered o be cognitive impairment.  Depression anxiety stress scales (Depression anxiety stress scales (DASS))  Depression, Anxiety and Stress Scale (Depression anxiety stress scales (DASS)-21) is a valid and accurate tool to measure negative well-beings status [16].",66d57ec1-677c-45f2-a666-b8eab72b66aa
7,introduction7," This questionnaire consists of 21 items with 3 subscales (each consist of 7 questions) in which each item is rated on a 4-point Likert scale (0–3) to determine the severity of depression, anxiety and stress. Because DAS-21 is the brief version of DAS-42; the total score of each sub-class must be doubled. A higher score indicates more severe negative emotion. The validity and reliability of the Depression anxiety stress scales (DASS)-21 has previously been validated for Iranian population [17]. Depression, anxiety, and stress scores were divided into two categories (No/Minimal state and some degree of disorder) according to the scores obtained for each subscale as follows: No (≤9) or some degree of depression (> 9); No (≤7) or some degree of anxiety (> 7); and No (≤14) or some degree of stress (> 14).  Quality of life (QoL)  The Short Form health survey (SF-12) derivative from the SF-36 is a widely reliable tool for measuring of physical and mental components of QoL.",157894ae-0a3c-420d-a55a-6e573b56e07f
8,introduction8," Validity and reliability from this tool has been established in Iranian population [18]. The SF-12 consists of 12 questions, covering 8 health domains, and higher scores show a better health dependent QoL [19]. A score below the median cut off for the QoL score was considered to be a low QoL.  Insomnia severity index (Insomnia severity index (ISI))  The Insomnia Severity Index (Insomnia severity index (ISI)) is a brief self-report instrument which quantitatively measures severity of insomnia based on patient’s own perception. The questionnaire contains 7 question related to sleep disorder intensity, satisfaction with present sleep pattern, and anxiety-associated sleeping disturbance. Each item is rated on a zero to 4 measure (0 = no problem; 4 = many problem) to provide a total score ranging 0–28. Higher point indicates more degree of insomnia. Based on acquiring scores, individuals were categorized as: no clinically significant insomnia (0–7), mild to severe degree of insomnia (8–28).",81214868-283e-4734-a9ca-9781995ea39e
9,introduction9," The Persian version of this tool with good reliability and validity for Iranian population was used in current study [20, 21].  Epworth sleepiness scale (Epworth sleepiness scale (ESS))  The Epworth sleepiness Scale (Epworth sleepiness scale (ESS)) is an approved and validated simple method for measuring the general level of daytime sleepiness. The Epworth sleepiness scale (ESS) is a brief, self-administered questionnaire estimates the probability of falling asleep in a variety of situations. Epworth sleepiness scale (ESS) scores give a helpful measure of average sleep tendency, comparable to the results of all-day tests [22]. It consists of eight items with 4-point Likert scale (0–3) that requires the subject to estimate on a scale of 0–3 the frequency they have dozed in common daily situations. The sum of scores can range from 0 to 24 and higher scores specify worsen sleepiness [23, 24].",69588fd3-68d1-4ac3-befc-d75e254c2eb8
10,introduction10," The severity of sleepiness was defined as: normal (score ≤ 10), mild to severe degree (score > 10).  Short sleep duration and difficult sleep initiating  Sleep signs were evaluated based on 2 asks, reporting to sleep during the past month: (1) “Do you have difficulty falling asleep at night?” (2) “How many times have you woken up early and, have trouble getting back to sleep?”. Short sleep duration was determined if a subject slept for fewer than 5 h/day, once or more a week [25]. Difficulty in sleep initiation was assessed as having problems falling asleep within half an hour once or more times per week [26]. ",240cf2a7-55df-43e9-938b-26e1e626a960
11,background0, The adherence to a Dietary Approaches to Stop Hypertension (dietary approaches to stop hypertension (DASH)) diet may have a bidirectional relationship with mental wellbeing. We aimed to evaluate the association between compliance with a dietary approaches to stop hypertension (DASH) diet and neuro-psychological function in young women. ,5c864634-3702-4806-b8ac-6b6eb64bb5f9
12,methods0," In this cross-sectional study, a total of 181 girls aged between 18 and 25 years were recruited. The dietary intakes of study participants were evaluated using a valid and reliable food frequency questionnaire (food frequency questionnaire (FFQ)) containing 65 food items. Neuropsychological function of participants was evaluated using standard questionnaires. ",45aab94f-0dc8-4ae3-b5fd-4b0e0dc033fe
13,analysis0," All statistical analyses were conducted by using SPSS, version 16 software packages. Data were evaluated for normality by applying the Kolmogorov-Smirnov test. One-way a p value from analysis of the variance (ANOVA) test was used for comparison of continues variables with normal distribution across tertiles of dietary approaches to stop hypertension (DASH)-style diet score. Depression, anxiety, stress, insomnia and sleepiness scores were divided into two categories (No/Minimal state and some degree of disorder) regarding to scores. Acquiring a score below median cut of QoL score was considered as low QoL. The correlation between component of the dietary approaches to stop hypertension (DASH) diet score and neuro-psychological test scores was evaluated using Pearson correlation analysis.",27e5ad09-d869-4f3c-9c53-de32bcfd8a92
14,analysis1," Multinomial logistic regression was used to evaluate the association between adherence to dietary approaches to stop hypertension (DASH) diet and neuropsychological difficulties and we adjusted all variables for age, Body mass index (BMI) and energy intake. A P-value < 0.05 was set as being significant. ",3100ed2e-0c8d-4f40-96a0-9cb0873a682d
