,chunk_label,chunk_text,uuid
0,methods0," 2.1. Study Design and Participants  The study is an ongoing, prospective, community-based cohort study conducted in China. Participants were recruited from four districts of Shanghai (Songjiang, Jiading, Minhang, and Xuhui) between April 2016 and December 2019 using a multi-stage, stratified, clustered sampling method. Twelve communities within these four districts were firstly selected as study sites, and then approximately one-third of the committees/villages were randomly selected from each community. All residents in these committees who were 20–74 years old and lived there for at least five years were invited to be participants at baseline. A standardized questionnaire survey and physical measurements were undertaken by trained interviewers and licensed physicians, respectively, to collect information on dietary intake, socio-demographic characteristics, lifestyle factors (smoking status, alcohol drinking status, and physical activity), and anthropometric information.",79dacd16-c2db-4ffa-bfa4-7926e87ba79e
1,methods1," Each participant also received biochemical examinations based on their urine sample and fasting blood sample by Dian Diagnostics Co. Ltd. (Hangzhou, China).  The follow-up information was mainly obtained from a cross-linkage with local health information systems via their national identification card, supplemented by in-person surveys. The local health information systems included an electronic medical record system and a death registry system, where the diagnosis of diseases was coded by the International Classification of Diseases tenth revision (ICD-10).",4ca83634-dae9-4024-b90f-34a6b7fa3c54
2,methods2,"  Of the 69,116 participants at baseline, in a sequence, we excluded 1408 participants with incomplete data upon the questionnaire interview, physical measurement, or biochemical examination; 2436 participants who reported any cancer; 3581 participants who had implausible values for total energy intake (<800 or >4200 kcal/d for men and <600 or >3500 kcal/d for women) [22]; and 2872 participants who had implausible values for other key variables. Among the remaining 58,819 individuals, 8470 participants who already had either hyperuricemia or gout at recruitment and 4496 participants who failed to link with local health information systems were further excluded. Therefore, a total of 45,853 participants were included in the current analysis (Figure 1).  2.2. Assessment of Dietary Patterns  The dietary intake during the previous year was assessed using a semi-quantitative food frequency questionnaire (food frequency questionnaire (FFQ)) at baseline.",5a4f69be-caac-4ceb-a39b-72173a3c240c
3,methods3," This food frequency questionnaire (FFQ) was specially designed and validated by thoroughly considering the traditional dietary habits in Shanghai, consisting of 29 groups of foods and beverages and 4 condiments [23]. For each food and beverage group, the intake frequency and amount consumed at each time was recorded and then multiplied together to calculate the average daily intake. There were six frequency choices, ranging from “never” to “3 or more times per day”. The amount consumed at each time was estimated using a quantitative method. Participants could either directly state the weight of the food they eat each time, or choose the number of portions per time based on standard tableware (bowls, plates, spoons, or cups). For each condiment, households frequently used packaging specification, and the use-up time was first determined to calculate the total daily food consumption of a family, and then, this value was divided by the number of family members eating at home.",f15eb92d-6a53-4709-a87b-ab2e5857123b
4,methods4," Nutrients and energy from each food group were calculated based on the Chinese Food Composition Table [24].  We then constructed the Dietary Approaches to Stop Hypertension (DASH) dietary score based on dietary intake from baseline food frequency questionnaire (FFQ). We applied the method designed by Fung et al., essentially focusing on eight key components of foods or nutrients [25]. In particular, the component of low-fat dairy products was replaced by whole dairy products because of the relatively low intake of low-fat dairy products in China. For each component, all participants were classified into quintiles according to their intake ranking and then assigned a component score. Briefly, fruits, vegetables, nuts and legumes, whole dairy products, and whole grains are recommended in the Dietary Approaches to Stop Hypertension (DASH) diet; therefore, their component scores were assigned 1–5 points in accordance with the order from the lowest to highest quintile.",402367a2-0417-4d79-b3b3-98122c97409f
5,methods5," On the contrary, component scores for sodium, sweetened beverages, and red and processed meats were assigned 1–5 points in accordance with the order from the highest to lowest quintile since they are not encouraged. We then summed the component scores to obtain an overall Dietary Approaches to Stop Hypertension (DASH) dietary score for each participant ranging from 8 to 40, where a higher Dietary Approaches to Stop Hypertension (DASH) dietary score means a higher adherence to the Dietary Approaches to Stop Hypertension (DASH) diet. Finally, participants were classified into five Dietary Approaches to Stop Hypertension (DASH) dietary groups according to the quintiles of Dietary Approaches to Stop Hypertension (DASH) dietary score from low to high (Q1 to Q5 group).  2.3.",b3e9ec13-d923-4d93-988b-fe14e20d91fe
6,methods6," Assessment of Hyperuricemia  Hyperuricemia was defined as increased serum uric acid (SUA) above 420 µmol/L (7 mg/dL) in both men and women [26] or diagnosed by licensed physicians as hyperuricemia (E79) and gout (M10) in local health information systems.  The first in-person survey was conducted from April 2019 to August 2020 in Songjiang district. A total of 15,000 participants were randomly selected, of which 12,305 (82.03%) participants voluntarily completed the short questionnaire surveys, physical measurements, and biochemical examinations.  2.4. Assessment of Covariates  Smoking status was determined based on the response to the question “Have you ever smoked at least one cigarette a day for more than six months?”. Alcohol drinking status was determined based on the response to the question “Have you ever consumed alcohol at least three times a week for more than six months?”.",faf62d84-0fd0-4463-8d94-eb2f381295e1
7,methods7," Physical activity (PA) was assessed using the short form instruments of the International Physical Activity Questionnaire (International Physical Activity Questionnaire (IPAQ)) and divided into three categories: “low level”, “moderate level”, and “high level” [27].  The history of cardiometabolic diseases was obtained through either self-report or an overall consideration of the results of physical measurements and biochemical examinations at baseline. Prevalent hypertension was defined as measured systolic blood pressure ≥140 mmHg, measured diastolic blood pressure ≥90 mmHg, or previous physician-diagnosed hypertension. Prevalent diabetes was defined as measured fasting blood glucose ≥7.0 mmol/L, measured glycated hemoglobin ≥6.5%, or previous physician-diagnosed diabetes. Prevalent hyperlipidemia was defined as measured triglyceride ≥1.70 mmol/L, measured total cholesterol ≥5.20 mmol/L, measured low-density lipoprotein cholesterol ≥3.",8627d39f-a11a-43b2-b043-755848858d85
8,methods8,"40 mmol/L, measured high-density lipoprotein cholesterol <1.00 mmol/L, or previous physician-diagnosed hyperlipidemia. For each participant, the body mass index (BMI, kg/m2) was calculated based on measured height and weight and divided into three categories based on the Chinese reference standard for BMI: normal (<23.9), overweight (24.0–27.9), and obese (≥28.0).  2.5. Statistical Analyses  We calculated the person-years of follow-up from recruitment until the date when hyperuricemia or gout was first recognized in local health information systems, the date of in-person surveys if serum uric acid (SUA) met the required definition, or censoring at the date of death from other causes or the end of follow-up (31 December 2021), whichever was earliest. The incidence density and cumulative incidence rate of hyperuricemia were calculated.",15a3a656-96a0-4130-877d-b5ed47b6dca7
9,methods9,"  The descriptive statistics of continuous variables were presented as mean and standard error, while categorical variables were presented as frequency and the column percentage. The difference in baseline characteristics between different Dietary Approaches to Stop Hypertension (DASH) dietary groups was evaluated using the one-way analysis of variance or the χ2 test, as appropriate.  The multivariable Cox proportional hazards models were adopted to calculate the associations between Dietary Approaches to Stop Hypertension (DASH) dietary groups and the risk of incident hyperuricemia. Initially, an unadjusted model was fitted. Then, a model minimally adjusted for baseline age (continuous) and sex (men or women) at baseline was fitted.",c38629cf-f934-49d7-8102-557c489a24da
