,chunk_label,chunk_text,uuid
0,methods0,Data of all pediatric patients (<18 years old) who had been prescribed a KD in a Spanish tertiary care level hospital in Madrid between January 2000 and December 2018 were collected. It is a retrospective and prospective (since May 2015) observational descriptive study. It was approved by the Committee for Ethics in Clinical Research of the University Children’s Hospital Niño Jesús (R-0002/15) as part of a more complete investigation to determine the changes in gene expression and metabolism induced by a KD. All patients or their relatives were fully informed of the aims and scope of the research and signed an informed consent. All data were collected anonymously. The inclusion criteria were being under 18 years old and having been treated for at least 2 years with a KD. A total of 26 participants were recruited for this study. The age at the beginning of the KD ranged from 3 months to 12.5 years.,767cd127-fdfa-4523-9f1b-dbe226641889
1,methods1," Five patients were infants ≤1 year old at the onset of a KD, nine were 1–5 years old, nine were 5–10 years old, and three were older than 10 years. Full medical histories were reviewed in order to collect epidemiological data, information about the disease they suffered, type and amount of seizures, and treatments they had received prior to the diet´s implementation, including drug use. Antiepileptic drugs (AEDs) were prescribed by the neurologist on the basis of the patient’s weight, and these were adjusted according to clinical changes and blood levels, if any.  To estimate the resting energy expenditure, an indirect calorimetry was performed for only four patients. The recommendations of the World Health Organization on the basis of age and weight were used for the remainder of patients [34]. Protein intake was calculated according to daily protein recommendations (generally 1 g per kilo per day in children over 1 year and 1.5 in children under 1 year) [35,36].",1e2a3cb4-479d-4612-a3f9-dedfa9eb7846
2,methods2," Needs of liquids were calculated according to Holliday–Segar method [37]. Infants younger than 6 months were on a liquid diet based on Ketocal®. Older infants and children were on a diet based on natural foods supplemented with a fat emulsion consisting of MCT (Liquigen®) or with powders or liquids rich in lipids and low in carbohydrates, based on whey protein supplemented with amino acids and micronutrients (Ketocal ®). Only when an insufficient intake or a nutritional deficiency was found were the children started on a carbohydrate-free multivitamin, or a calcium, vitamin D, or other supplement. The dosage was to reach Recommended Dietary Allowance (Dietary Allowance (DRA)) or greater if necessary.  All patients underwent a thorough examination prior to the KD and then after the 1st, 3rd, 6th, and 12th month and then yearly after being weaned off the diet or being discharged. The effectiveness of the diet was measured by a reduction in AEDs and the number of seizures.",97475489-6a3a-4b9d-a544-0dea20ab7e68
3,methods3," The effect of the KD on the seizures was assessed on the basis of the percentage of incidence: 100% (lack of seizures), 90%–100% improvement, 50%–90%, <50%, 0% (no improvement), or increase of the amount of seizures [38].  In each medical examination, possible side effects were accounted for and were divided into early (if they appeared within the first month) or late (if they appeared after the first month). Anthropometric measures were likewise analyzed (weight, height, and body mass index (body mass index (BMI))) in order to identify growth abnormalities. It was considered normal if the z-score of the body mass index (BMI) was between −2 and +1 in children older than 5 years. Mild malnutrition if z was <−2 and ≥−3 and severe malnutrition if z < −3. Overnutrition was divided into three categories (overweight, >+1 and ≤+2; obesity, z > +2; and ≤ +3 and severe obesity, z > +3).",e890c564-3542-4dfc-9a44-2b2c9d8303d6
4,methods4," In children younger than 5 years, normalcy was established between −2 and +2, malnutrition was considered to have the same parameters stated above, and overnutrition was as follows: overweight z > +2 and ≤ +3, and obesity z > +3. Parameters were adjusted by sex and age according to the growth charts of the World Health Organization [39,40,41]. Height development was considered normal when the z score was between −2 and +2, mild alteration if z was <−2 and ≥−3, and severe alteration if z was <−3. Laboratory assessment, in order to identify side effects and evaluate nutritional status, included complete blood count; biochemical profile; lipid profile; gasometry; ions; urinary sediment; calcium/creatinine relation; protein/creatinine and citrate/creatinine; prealbumin and retinol binding protein (retinol binding protein (RBP)); vitamins A, E, D, and B12; folic acid; zinc; selenium; parathormone (parathormone (PTH)); and carnitine.",2e75b9e0-6f6b-4a81-996b-544ca427f608
5,methods5," Then, we specified, between parentheses, the normal ranges and degrees of deficiency of each of the parameters evaluated. Prealbumin (>15 mg/dL, mild decrease 10–15, moderate 5–10, and severe <5 mg/dL); retinol binding protein (RBP) (>2.5 mg/dL, mild decrease 2–2.5 mg/dL, moderate 1.5–2 mg/dL, and severe <1.5 mg/dL); vitamin A (0.2–0.5 mg/L); vitamin E (0.8–10 mg/g of lipids); vitamin D (20–60 ng/mL); ferritin (7–140 ng/mL); vitamin B12 (>250 pg/mL); folic acid (>3.9 ng/mL); cholesterol (<200 mg/dL); triglycerides (<115 mg/dL); aspartate aminotransferase (aminotransferase (AST)) and alanine aminotransferase (aminotransferase (ALT)) (<50 IU/L); gamma glutamyl transpeptidase (gamma glutamyl transpeptidase (GGT)) (<35 IU/L); uric acid (<6 mg/dl); calciuria (calcium/creatinine in urine < 0.2 mg/mg in children older than 2 years and <0.5 in under 2 years); pH in gasometry (>7.3); bicarbonate (>20 mMol/L); zinc (>70 mcg/dL); selenium (>70 mcg/L); carnitine (>33 mcM/L); and magnesium (>1.",4032a73b-4124-44e0-82a3-336c64b8760c
6,methods6,"5 mg/dL).  3. Statistical Analysis Variables were registered in an Excel program table. All statistical analyses were carried out with R software version 3.5.2. Figures were generated with R and Excel software. Prior to the main statistical analyses, the normality assumption of studied variables was confirmed using the Shapiro–Wilk test. Paired sample Student’s t-test was used to assess significant differences in the z-scores for weight, height, and body mass index (BMI) at baseline and at 24 months of KD treatment for the complete cohort. The effect of the introduction of the KD in patients younger and older than 2 years was also assessed, creating two age groups. The unpaired Wilcoxon signed-rank test was used to compare the z-score values for weight, height, and body mass index (BMI) for these to age groups after 2 years of treatment with a KD. A two-tailed test was performed, and p < 0.05 was considered significant.  4.",2e511ec6-0de5-4afc-875c-eb60ff6c1a72
7,methods7," Results The study consisted of 26 patients (9 females and 17 males) on a KD. In Table 1, the characteristics of the sample are specified. Of the 26 cases, 25 suffered from drug-resistant epilepsy and the remaining patient’s initial diagnosis was GLUT-1 deficiency, which was not genetically confirmed. This child suffered from movement disorder, dystonia, and ataxia. Two years after the introduction of the KD, a NALCN (sodium leak channel, non-selective) gene mutation was perceived compatible with congenital contractures of the limbs and face with hypotonia and developmental delay syndrome (CLIFAHDD syndrome). The causes for epilepsy are shown in Table 2. There was one case of Doose syndrome, one of Otahara syndrome, and one of Lennox–Gastaut syndrome among the four patients in which no cause was identified. The average number of AEDs used before the diet was 3.72 (range of 0–11), and 15 out of the 25 patients suffered side effects due to medication.",54e07f3d-85cd-46ab-a392-22c218dc290c
8,methods8," None of the patients underwent surgery, and one improved as a result of having a vagus nerve stimulator. Other treatments that have not been effective were previously used: KD already withdrawn (1 patient), corticoids (1), gamma globulins (1), cofactors (1), adrenocorticotropic hormone (adrenocorticotropic hormone (ACTH)) (2), and pyridoxine (8).   Two patients were in status epilepticus before starting on the KD, and three patients could not specify the quantity of seizures per day, but were numerous in quantity, whereas one patient suffered none. Out of the other 20 patients, 3 did not have daily seizures (ranging from 1 per month to 4 per week) and 17 had daily seizures (ranging from 1 to 60 seizures per day). The average amount of AEDs administered prior to the KD was 2.8 (median 3; maximum 5). Electroencephalogram recording was performed for 21 patients before the KD, and in all cases the results were abnormal.   Four patients were infants at the onset of the diet.",62affa7e-6cee-4ab3-8148-d3f141c4521c
9,methods9," In all of these cases, a CKD with a 3:1 ratio was administered, and in 1 case the administration route was through nasogastric tube. All patients who received a 4:1 ratio diet were older than 3 years, and in three of these cases the administration route was not oral (2 g-tubes and 1 nasogastric tube). These diets were introduced slowly and progressively without fasting and without liquid restriction. One exception was one patient who was in status epilepticus whose introduction of the KD was done quickly and who had a calorie restriction of 25% of the daily recommended intake. In six of the cases, they were out-patients and all were on a modified Atkins diet (MAD). Two patients started their diet in another hospital. The rest of the sample started the diet in the Hospital Niño Jesús. Average ketosis was ≥2.4 mM/L and it was achieved in a median of 4 days (1–30 days).  During the follow-up, one child needed the administration of the diet through a g-tube (1.",61fd936e-807f-447d-a742-bcc975ef5551
