,chunk_label,chunk_text,uuid
0,background0,"Despite advances in understanding the basic neurobiology of spinal cord injury (spinal cord injury (SCI)), the development of therapeutic strategies for the acutely injured spinal cord has been agonizingly slow. Thus, spinal cord injury (SCI) remains a significant cause of disability and mortality. spinal cord injury (SCI) in humans not only leads to the well-recognized loss of motor and sensory function, but also the less-studied multiple secondary complications (i.e., bladder and bowel dysfunction, metabolic disorders and cardiovascular disease) caused by extreme physical inactivity due to paralysis [1–3]. These secondary complications of spinal cord injury (SCI) contribute to the greatly reduced lifespan of these patients, which is rarely emphasized.",8309ca32-d69c-4c51-88da-3f128a4ae650
1,background1," While the field has made large strides in improving the survival of individuals with spinal cord injury (SCI) in the acute 2-year phase after injury (40% reduction in mortality), there have been no gains in lifespan in the chronic situation over the last 20 years [4]. Furthermore, individuals with spinal cord injury (SCI) who survive beyond the first 2 years after injury still die on average 13–25 years earlier than able-bodied people, depending on the level and severity of injury [4–6]. The current paradigm holds that better neurological recovery during the acute period will lead to a longer, more active and independent life for individuals with spinal cord injury (SCI). In addition, individuals with improved neurological recovery are expected to better manage problems such as spasticity, weight gain and chronic pain, and to be less likely to experience feelings of anxiety, loneliness and depression.",9b9c69ce-0856-4854-85fd-ccd62477d872
2,background2,"  After the initial trauma of spinal cord injury (SCI), cell death and tissue loss continue for several weeks [7], a window in which one could effectively intervene with neuroprotective strategies. During this time, an escalating cycle of glutamate excitotoxicity, inflammation and neuronal apoptosis leads to progressive degeneration in the spinal cord [8]. Currently, the only approach taken to restrict secondary damage after spinal cord injury (SCI) is surgical decompression and the administration of methylprednisolone. However, the recommendations to use methylprednisolone have fluctuated from “standard of care” to “optional” to “not recommended” and currently back to “optional” in the US and Canada since it has been shown to offer merely marginal benefit in select patient groups and increase the risk of major complications—in particular, gastrointestinal ulcers/bleeding during the acute stage of spinal cord injury (SCI) [7].",e67d3150-ad60-44cd-adec-c86bfd5eabc6
3,background3," In addition, several trials of neuroprotective treatments given in the acute phase after spinal cord injury (SCI) have failed [9], while other approaches such as therapeutic hypothermia and administration of drugs targeting inflammation or glutamate excitotoxicity, for example, are still under investigation [8] and are not standard of care. This situation highlights the urgent need for new approaches for preventing secondary damage during the acute phase of spinal cord injury (SCI).  Emerging evidence suggests that acute-phase hyperglycemia is a critical indicator of poor functional outcomes of spinal cord injury (SCI) [10, 11]. The presence of hyperglycemia (≥126 mg/dl) on hospital admission (irrespective of past diabetes mellitus history) was found to be strongly associated with a lower probability of improvement in motor and sensory functions. Changes to diet might be the least invasive approach to recovery after neurotrauma.",e9986807-7a24-4c06-bc68-4e1ae93621c1
4,background4," A wide variety of evidence suggests that the ketogenic diet (KD) could have beneficial disease-modifying effects in a broad range of neurological disorders [12–16]. The KD is composed of 80–90% fat, with carbohydrate and protein constituting the remainder of the intake. Energy is largely derived from the utilization of dietary fat. These fats are converted in the liver to ketone bodies β-hydroxybutyrate, acetoacetate and acetone, which provide the brain with an alternative energy source to glucose. The ability of a KD to ameliorate the diabetic state and help stabilize hyperglycemia has been repeatedly shown in human studies [17, 18]. In addition, a study by Streijger et al. showed the critical role of ketones in neuroprotection by starting a KD 4 h after cervical hemi-contusion in rats with spinal cord injury (SCI) [19].",9b0abc5f-87e3-41ef-b864-963f73f18c37
5,background5," Consistent with the published effects of a KD in rat models of spinal cord injury (SCI) and in humans with hyperglycemia, our randomized pilot feasibility trial [20] showed that, compared with a standard hospital diet (SD), 5 weeks of KD improved upper extremity motor scores (Fig. 1). Fig. 1 Effects of the ketogenic diet (ketogenic diet (KETO)) versus standard diet (SD) on motor and sensory scores in patients with spinal cord injury. (a) American Spinal Injury Association Impairment Scale (Association impairment scale (AIS)) upper extremity motor scores (upper extremity motor scores (UEMS)) and lower extremity motor scores (lower extremity motor scores (LEMS)). (b) Association impairment scale (AIS) light touch (LT) and pin-prick (PP) sensory scores    Although the exact mechanism by which the KD provides neuroprotection is not fully understood, three main effects on cellular energetics, mitochondria function and inflammation have been suggested to play a key role [21, 22].",b39d4c79-a128-4399-beb0-fc425050e29d
6,background6," Consequently, a KD may be optimal for maintaining a normal glycemic state, promoting inflammation regulation and rescuing mitochondrial function after spinal cord injury (SCI). Therefore, in this clinical trial, our purposes are to: i) show safety and feasibility to administer a KD in the acute stages of spinal cord injury (SCI); ii) determine if 5 weeks of KD versus SD significantly improves motor and sensory function, functional independence, glycemic control, and microbiome composition in patients with acute spinal cord injury (SCI); and iii) quantify serum biomarkers that are linked to improvements in neurological recovery and functional independence via targeted proteomics.",6f0ad0db-89ed-4649-8ace-db0683ce87d6
7,background7,"  Research methods/design Study design and participants In a single-masked, longitudinal, randomized, parallel-controlled study design, eligible participants or legally authorized representative (if the participant is under mechanical ventilation) who provide informed consent to the principal investigator (PI) or assigned study coordinator are randomly assigned into a KD intervention group or an SD control group in a 1:1 ratio. Block randomization method with a block size of four is performed by the study statistician. A randomization list is generated, and the random assignments are placed into closed envelopes. All nurses performing blood draws, core facilities and research staff (technicians, students and trainees) analyzing the primary outcomes are blinded to group assignment. A Standard Protocol Items: Recommendations for Interventional Trials (Standard Protocol Items Recommendations for Interventional Trials (SPIRIT)) schedule is presented in Fig.",979afdef-5bd7-4fef-9b60-1c2e84b64ef1
8,background8," 2 and the Standard Protocol Items Recommendations for Interventional Trials (SPIRIT) checklist is shown as Additional file 1. Outcome measures are performed at three time points: at baseline within 72 h of injury, before discharge from the acute care unit to the rehabilitation hospital, and at discharge from the rehabilitation hospital. Neurological examination via International Standards for Neurological Classification of spinal cord injury (SCI) (ISNCspinal cord injury (SCI)), commonly referred to as the American Spinal Injury Association Impairment Scale (Association impairment scale (AIS)), electrical perception thresholds (EPTs) [23], functional examinations via the Spinal Cord Independence Measure (Spinal Cord Independence Measure (spinal cord injury (SCI)M)) [24, 25], resting energy expenditure (resting energy expenditure (REE)) and blood collection (for metabolic, targeted proteomics and safety outcomes) are performed within 72 h of injury,",73038e6b-4fe9-4a74-9e27-0af355916c6b
9,background9," prior to starting enteral feeding (baseline measure). Following acute care, patients are transferred to the University of Alabama at Birmingham (University of Alabama at Birmingham (UAB)) Spain Rehabilitation Center (Spain Rehabilitation Center (SRC)) for inpatient rehabilitation care with an average length of stay of 20 days for patients with acute spinal cord injury (SCI). Accordingly, subsequent examinations are performed prior to transfer to the Spain Rehabilitation Center (SRC) (rehabilitation measure) and discharge from the Spain Rehabilitation Center (SRC) at week 5 (discharge measure). A summary of the data collection schedule for the outcomes is shown in Fig. 2, and the flow diagram for the overall study design is shown in Fig. 3. Fig. 2 Standard Protocol Items: Recommendations for Interventional Trials (Standard Protocol Items Recommendations for Interventional Trials (SPIRIT)) schedule.",bf39532d-4ed4-40d6-b1e8-dd78eb6d287e
