,chunk_label,chunk_text,uuid
0,introduction0,"Low-carbohydrate, high-fat (Low carbohydrate high fat (LCHF)) and very low-carbohydrate ketogenic diets (very low carbohydrate ketogenic diet (VLCKD)) are increasingly used for the management of a range of health conditions, including neurological disorders, obesity, diabetes, metabolic syndrome, and various cancers (Castro et al., 2015; Henderson et al., 2006; Keene, 2006; Kulak & Polotsky, 2013; Lefevre & Aronson, 2000; Levy et al., 2012; Maalouf, Rho & Mattson, 2009; Neal et al., 2008; Paoli et al., 2013; Sumithran & Proietto, 2008; Varshneya et al., 2015). They are also used widely in the general population for weight-loss and maintenance,  with improved satiety and control of hunger frequently reported by those who adhere to these diets (Johnstone et al., 2008; McClernon et al., 2007; Paoli et al., 2015).",b9f54097-28b1-4efa-a649-a4c50a7e910d
1,introduction1," Despite the potential offered by Low carbohydrate high fat (LCHF) and low-carbohydrate, high-protein diets, there is little evidence for the superiority of greater carbohydrate restriction compared to moderate. Systematic reviews show that despite greater weight- and fat-loss initially, over longer timeframes, when energy intake is restricted, there is little difference in outcomes for weight-loss, total and low density liproprotein cholesterol (LDL-c) concentrations between diets that are higher or lower in carbohydrate (Hernández Alcantara, Jiménez Cruz & Bacardí Gascón, 2015; Huntriss, Campbell & Bedwell, 2017; Naude et al., 2014; Snorgaard et al., 2017; Van Wyk, Davis & Davies, 2016). However, there are greater reductions in fasted glucose concentrations , and greater improvements in high density lipoprotein cholesterol (HDL-c) and glycated haemoglobin (HbA1c) with greater degrees of carbohydrate restriction (Huntriss, Campbell & Bedwell, 2017).",30eaef84-dc8e-4678-9b40-4b9df1c9cc00
2,introduction2," Controversy exists about the nature of low-carbohydrate diets (low carbohydrate diet (LCD)) and very low carbohydrate ketogenic diet (VLCKD)s (Wood & Fernandez, 2009), and definitions for low carbohydrate diet (LCD)s range from 20 to 200 g of carbohydrate per day (Last & Wilson, 2006; Westman et al., 2007), or up to 40–45% of daily energy from carbohydrate . Definitions for very low carbohydrate ketogenic diet (VLCKD)s are similarly vague. The accepted definition for nutritional ketosis (NK) in the clinical nutrition field has become the achievement of ≥0.5 mmol/L ß- hydroxybutyrate, as the majority of people following a very low carbohydrate ketogenic diet (VLCKD) achieve this level of blood ketones , and this threshold has been used by several studies as an indicator of entry into NK .",0092608e-0002-4879-b1e8-e54b0ef46d51
3,introduction3," Ketonaemia consistent with NK typically results from diets containing a 3:1–4:1 ratio of lipids to non-lipid macronutrients, or at least 75% of calories coming from lipids, very low carbohydrates (often less than 50 g) and low-to-moderate amounts of protein (Livingston, Pauli & Pruce, 1977; Livingstone, 1972), or diets containing 60–75% of calories from lipids that include a high proportion of medium chain triglycerides (Huttenlocher, Wilbourn & Signore, 1971; Huttenlocher, 1976). Studies report that adherence is difficult with extreme carbohydrate restriction, that is, <50 g of carbohydrate per day (Huntriss, Campbell & Bedwell, 2017), but insulin-resistant (IR) people may be less likely to adhere to a low-fat, high-carbohydrate diet, compared to those who are more insulin-sensitive (IS). Adherence and weight-loss are similar between both IR and IS participants allocated to a less restrictive low carbohydrate diet (LCD) .",214fb10c-c85e-46d5-98aa-dd93762f8078
4,introduction4,"  Few studies directly compare very low carbohydrate diet (LCD)s with less extreme carbohydrate-restricted diets. Johnstone and colleagues compared the effects of a non-ketogenic low carbohydrate diet (LCD) (fat 30% of total energy (TE); carbohydrate 40% of TE) to a ketogenic, low carbohydrate diet (LCD) (fat 60% TE; carbohydrate 5%TE) in 20 adults over 6 weeks, finding that the diets were equally effective in reducing body weight and insulin resistance .  Our hypothesis was that moderate carbohydrate restriction may be easier to maintain, and thus more effective than greater degrees of carbohydrate restriction. The aim of the present study therefore, is to compare anthropometric and cardiometabolic outcomes between a very low carbohydrate ketogenic diet (VLCKD), low carbohydrate diet (LCD), and moderate-low carbohydrate diet (moderate low carbohydrate diet (MCD)), containing 5%, 15%, and 25% TE from carbohydrate, respectively, in healthy adults.  ",9192a6a5-d1b8-4ed8-bd64-01114f017d9a
5,methods0,"Population A total of 77 participants, 25 males, 52 females (mean age: 39 years, range: 25–49; mean body mass index (body mass index (BMI)) 27 kg/m2, range: 20–39) were recruited between the 7th and 19th of August 2017 and gave written, informed consent to participate in this 12-week, randomised, clinical intervention study. The study took place between 11th September and 10th December 2017. Collection of data and analysis was performed at AUT’s Human Potential Centre, Auckland, New Zealand.  Inclusion and exclusion criteria Participants were required to be healthy and between the ages of 25 and 49 years. Exclusion criteria were; underweight (<18.5 body mass index (BMI) kg/m2), diagnosed with diabetes, diagnosed with any serious medical condition, having previously following a ketogenic diet, or being a current or former client of any of the researchers in clinical practice.  Ethical approval The trial was registered by the Australia New Zealand Clinical Trial Registry.",6783c5bc-cf45-4288-89c8-18ebcfee6108
6,methods1," (ACTRN12617000421336p). Ethics approval for this study was granted by the Southern Committee of the Health and Disability Ethics Committee of New Zealand. 17/STH/60.  Dietary interventions and allocation Participants completed baseline testing of blood and basic anthropometric measures and a lead-in dietary recording week to identify habitual calorie intake. Participants were randomised by the study statistician to one of three low carbohydrate diet (LCD) plans which advised intakes of either 5%, 15%, or 25% of TE from carbohydrate. The randomisation was stratified by gender, using a pre-prepared sequence, with investigators blinded to treatment allocation at baseline and follow-up. Participants were assigned to the next treatment group according to their order of recruitment. The primary researcher responsible for initial statistical analysis was blinded to the treatment group allocation until this analysis had been completed.",2c46a271-7af1-46ea-a282-5d9f1125d422
7,methods2,"  Diet plans, which included macronutrient and calorie allocation and a sample menu plan, were individualised to the participant, with energy intake determined by the mean reported energy consumed per day in the lead-in dietary recording week. Advice was given to limit protein intake to 1.4 g/kg/day (weight at baseline testing), consistent with International Society of Sports Nutrition guidelines for optimal protein intake for performance . This was chosen as an appropriate protein intake that was not likely to unduly influence the study results, because the study participants were healthy people, who may also be engaged in physical activity and sports. Participants were advised to adhere as strictly as possible to the energy and macronutrient prescription for the first 3 weeks of the intervention.",60148ca5-0ace-432f-8e80-03fd54f3f614
8,methods3," For the final 9 weeks of the intervention, they were advised to eat ad libitum but to adhere as closely as possible to the carbohydrate energy limit for their treatment group as a percentage of their TE intake. Usual exercise patterns were continued. Dietary intake was recorded by participants in a mobile application (Fat Secret) with the researchers able to obtain real time entry on a partner mobile application (Fat Secret Pro). Results were monitored for safety and compliance by the primary researcher and research assistants tasked with data-monitoring. Compliance to the dietary allocation was monitored daily by a data monitoring team. Where non-compliance to the dietary allocation, especially for carbohydrate, was noticed, the participant was notified and offered support and advice.  Figure 1 profiles the instructions for the dietary allocations over the 13-week study course.  10.7717/peerj.6273/fig-1Figure 1 Flow of participants with dietary allocations during the study period.",51f750f5-0f5a-4a8f-b00e-1de7dfa59177
9,methods4," Participants were instructed to contact either the clinical nutritionist or the registered dietitian in the research team for any assistance during the study duration.  Anthropometry The following measures were taken: height, weight, waist circumference at the narrowest point between the lowest rib and the iliac crest, and hip circumference at the widest point of the hips and buttocks. These measures were then used to derive body mass index (BMI), waist-hip ratio, and the waist-height ratio at baseline and during follow-up.  Blood measures Following an overnight fast, blood samples were obtained from participants, before the first meal, via venipuncture by a certified phlebotomist from an antecubital vein and collected into plasma separation tubes (plasma separation tubes (PST)) Vacutainer tubes using lithium-heparin as the anticoagulant (Becton Dickinson, Franklin Lakes, NJ, USA).",b29ed320-c06b-4f1e-bb4f-feaceecd68a8
10,methods5," Within 15 min of collection, tubes were centrifuged at 1,500×g revolutions per minute for 10 min at +4 °C, and plasma samples were transferred into clean polypropylene tubes and frozen at −80 °C until analyses were conducted using specific diagnostics assays on a Roche Modular analyser (P800 and E170). Blood samples were analysed for total cholesterol (Total-c), LDL-c, HDL-c, triglycerides (TG), C-reactive protein (C reactive protein (CRP)), gamma-glutamyl transferase (gamma glutamyl transferase (GGT)), alanine aminotransferase (aminotransferase (ALT)), aspartate aminotransferase, alkaline phosphatase (alkaline phosphatase (ALP)), glucose and uric acid on the P800 module. Insulin, and C-peptide concentrations were measured on the E170 module. All analytical biomarkers were measured at baseline and immediately following the 12-week intervention.",5638bab8-89be-466a-b35d-5a3b4808f062
11,methods6," The total duration of the assay for each analyte was less than 20 min based on the electrochemiluminescence principle (ruthenium-conjugated monoclonal antibodies) for the E170 module and specific enzyme assay methods for the P800 module. Quantitative results were determined via instrument-specific full point calibration curves and validated with specific controls. Additional information for analytes, lower limits of measurement, measuring range, and test principle can be found in Appendix 1.  Statistical analyses Effects of the dietary interventions on outcomes were determined for each participant by calculating the change in the various measures from baseline. The significance of these within-group changes from baseline was determined by a paired t-test. All between-group variations were compared using ANOVA. A 5% two-sided alpha level was used to determine significance.",238af6f2-aa8b-4de9-a780-4ee990491918
12,methods7, Further comparisons were made by undertaking multiple linear regression with adjustment made for variables recorded at baseline. A sensitivity analysis of the results was carried out using stabilised inverse-probability of completing weights for the body mass index (BMI) change outcome to check whether these results were likely to have been different had the whole group returned for followed-up. ,9a2ae85a-078d-4232-84e9-4d73aa5756fe
13,results0,"A total of 283 people were assessed for eligibility with 206 excluded and 77 included for randomisation to the trial groups (Fig. 2). A total of 10 participants withdrew after they were randomised. Two failed to comply with guidelines to submit baseline data and withdrew from the study (one male, one female), and three females withdrew due to changes in personal circumstances, including two who became pregnant. A further five withdrew due to challenges arising from following the diets. The reasons for withdrawals were as follows: two female participants found the dietary allocation of carbohydrate too difficult to sustain (one each in the 5% and 15% allocation groups); one did not want to continue tracking with the food app; one felt that she could not maintain her sports performance on 15% TE from carbohydrate; and one female in the 5% allocation group reported amenorrhea and reductions in strength and power, despite improved mental clarity.",11be31aa-3c6b-49bf-b95f-52bb431efc55
14,results1," A further 28 did not book for or failed to present for post-intervention measurements. This left 39 participants with follow-up results available for analysis.  10.7717/peerj.6273/fig-2Figure 2 Participants included for participation, randomisation, allocation, and lost to follow up. There were no significant differences in baseline characteristics between completers and non-completers and no meaningful difference in the number of non-completers by group with 50%, 50%, and 48% of participants not completing post-intervention measures in the moderate low carbohydrate diet (MCD), low carbohydrate diet (LCD), and very low carbohydrate ketogenic diet (VLCKD) groups respectively. Mean baseline levels of TG were, however, 36% higher at baseline in those lost to follow-up compared to those who were not, even though the difference between the two distributions was not significant (p = 0.08).",0d00ce1f-faf2-4482-b05b-41b6cbf4286d
