,chunk_label,chunk_text,uuid
0,methods0," 2.1. Study Design and Participants  This was a prospective, two-center study of pre-menopausal women with a history of drug-resistant epilepsy on modified Atkins diet (MAD) for at least 3 months who had a catamenial seizure pattern defined by Herzog criteria [11]. The study was conducted to determine if adding an medium chain triglyceride (MCT)-based medical food product (betaquik®, Vitaflo International Ltd., Liverpool, UK) was feasible and well-tolerated.  Catamenial seizure patterns were determined by analyzing calendars where women annotated dates and quantity of seizures and menses onset. The presence or absence of a catamenial pattern was determined by calculating a ratio based on average daily seizure frequency during the target phase compared to the others. The ratios used in this study were previously validated [11].  The study was approved by the Johns Hopkins and University of Wisconsin-Madison Institutional Review Boards and reported in ClinicalTrials.gov (NCT02426047).",d4945e84-d115-43a8-a239-2450f7945769
1,methods1," Written informed consent was obtained from all participants or a legally authorized representative. Participants were seen at the Johns Hopkins Hospital Adult Diet Epilepsy Center (AEDC) or UW Adult Epilepsy Dietary Therapy Clinic (AEDTC) between March 2015 and December 2019.  Inclusion criteria were pre-menopausal women, age ≥18 years, already adherent on a 20-g net carbohydrate per day limit modified Atkins diet (MAD) [18] for at least 3 months, determined to have an established catamenial seizure pattern (by Herzog criteria [11]) during at least 2 of the past 3 months.  Exclusion criteria included men; being unwilling to restrict carbohydrates; significantly underweight (BMI ≤ 18.",77e83b81-3341-4795-a357-8460efecd4fa
2,methods2,"5); pregnant or anticipating pregnancy within 6 months; diagnosed with kidney disease; severe hypercholesterolemia (>300 mg/dL); hypertriglyceridemia (>200 mg/dL); metabolic or mitochondrial disorder for which a Ketogenic diet therapy (KDT) is contraindicated; lactose intolerance or milk allergy; women with an aversion to liquids or inability to eat solid food; prior use of betaquik® at any time for any duration; planning to adjust antiseizure treatment(s) or hormonal contraception within the next 6 months; and women who were menopausal, peri-menopausal, or taking hormonal contraceptive continuously to avoid menstruation, or already using another Ketogenic diet therapy (KDT) supplement (e.g., medium chain triglyceride oil, ketogenic medical food, exogenous ketones) for the purpose of stimulating ketosis (unless the patient was using one daily and was willing to continue doing so for the duration of this study).  2.2.",24b7b3f7-ce6d-4bb8-b3f1-e7847107e4f4
3,methods3," Study Procedures  Women who qualified were consented and enrolled during a routine follow-up outpatient clinic appointment. Participants were counseled to leave all antiseizure drugs and hormonal contraceptives unchanged throughout the 6-month study unless medically necessary and to inform the study team immediately of any changes, plans to become pregnant, or discovered pregnancy.  During a 1-month baseline period, participants were asked to keep a seizure and menstrual cycle calendar; check and record daily urine ketones and weekly weight; and complete a baseline 3-day food record. To evaluate for ovulatory cycles, during the baseline month, a progesterone level was drawn on day 22–24 of the menstrual cycle (with day 1 = first day of menses) and ideally within 3–11 days of the start of the next menstrual cycle. Participants who were not ovulating were still included in the study since women with irregular menses and anovulatory cycles can also have catamenial seizure patterns.",54daaafa-d793-4def-b8bf-49f83ca17f65
4,methods4,"  After the 1-month baseline interval, study participants remained on modified Atkins diet (MAD) and added betaquik® for 10 days per month for the final 5 months of the 6-month study. Study participants were contacted each month and given specific instructions for which 10-day period to consume betaquik®. They were asked to note on provided calendars which days they consumed it and if there were any days they missed for any reason. To introduce the intervention gradually and avoid intolerance, participants were instructed to consume ¼ carton (62 mL, 12.5 g of medium chain triglyceride (MCT) fat) of betaquik® on the first day and ½ carton (125 mL, 25 g of medium chain triglyceride (MCT) fat) for the remaining 9 days. The exact days to consume betaquik® were determined by the individual catamenial seizure pattern when reviewing the seizure calendar from the month prior. The required amount of betaquik® could be consumed on the target days in any manner (i.e.",fde4c3e8-29ed-4d6b-8914-a9d378a4e36f
5,methods5,", drink all at once or smaller amounts throughout the day). They were also given sample recipes for using betaquik® if they chose to consume it with food. A 24-h food record was obtained via phone by the dietitian during one of the days they consumed betaquik® each month.  Participants were provided test strips to measure urine ketones (acetoacetate) and were also asked to check and record ketones daily during the baseline month, during the 10 days they took betaquik®, and twice weekly for the rest of the month. Ketones were recorded as: negative, trace (5 mg/dL), small (15 mg/dL), moderate (40 mg/dL), large (80 mg/dL) or large plus (160 mg/dL).  Outpatient clinic visits occurred at enrollment and at the 3-month and 6-month time point during the study. At these visits, the participants met with both the site principal investigator and ketogenic dietitian. Basic anthropometrics, including height and weight, were recorded at each visit.",00dad124-20b1-4841-aaef-9fb34c882cea
6,methods6," Tolerance and menstrual cycle surveys were filled out at each visit as well. A pre-betaquik® survey asked participants to rate the convenience, ease of use, and taste of foods consumed on modified Atkins diet (MAD), and to report any symptoms they attributed to modified Atkins diet (MAD). An on-betaquik® survey asked participants to rate the convenience, ease of use, and taste of the betaquik® added to modified Atkins diet (MAD) and to report any symptoms they believed were due to modified Atkins diet (MAD) or betaquik®. Symptoms queried were abdominal pain, constipation, diarrhea, nausea, vomiting, fatigue, hunger, problems with texture/mouthfeel, problems with taste, and there was also a space to include unsolicited symptoms.  Participants exited the trial if they withdrew from the study for any reason.",3c9dc9f4-b389-4417-b19f-407f90764f5e
7,methods7," Participants were considered study failures if they did not complete the 10-day per month use of betaquik® for at least 2 of the 5 months or if they did not adhere to the 20-g of net carbohydrates per day modified Atkins diet (MAD). When the study reached completion, participants could elect to continue use of betaquik® if desired or to replace betaquik® with an equivalent dose of commercial medium chain triglyceride (MCT) oil, if preferred.  2.3. Outcome Measures  The primary outcome measure was adherence with betaquik® compared to published adherence with modified Atkins diet (MAD) and medium chain triglyceride diets to demonstrate feasibility. Adherence was measured by the percent of time the participant drank betaquik® as instructed (participants were instructed to take it for 10 days per month and annotate when taken on the calendar). The participant was defined as adherent if they drank the required amount (either ¼ or ½ carton) on more than 80% of the prescribed days.",d5000980-c201-4bc6-91a6-d53e924e58a0
8,methods8,"  A secondary outcome measure was tolerability of betaquik® based on a 10-point tolerance scale. Tolerance was measured by surveys given to the participants before and after starting betaquik®.  2.4. Power Analysis  Prior studies of modified Atkins diet (MAD) [23,24,25] and medium chain triglyceride diets [26] have shown an approximately 55–60% adherence rate at 3–8 months (either reported as such or calculated using the number of participants who dropped out of the study). To be included in the study, participants needed to demonstrate adherence on modified Atkins diet (MAD) prior to enrollment. We hypothesized that modified Atkins diet (MAD) plus betaquik® would lead to an 85% adherence rate compared to a 55% adherence rate of a modified Atkins diet (MAD) or medium chain triglyceride (MCT) diet alone. Based on this, we calculated a sample size of 19 to achieve 80% power and an alpha level of 0.05.",e114ee37-38c0-483a-b74d-a3c648f3cf89
9,methods9," Our goal enrollment was 20 participants, taking into account potential attrition and protocol violations.  2.5. Statistical Analysis  Descriptive statistics were used to present baseline characteristics. Proportions were calculated for all categorical variables and means or medians, standard deviations, and ranges were calculated for all continuous variables. Differences between participant ratings for modified Atkins diet (MAD) and modified Atkins diet (MAD) plus the intervention were assessed using a paired samples t-test.  3. Results  3.1. Participant Demographics  Between March 2015 and May 2019, 16 women aged 20–50 years (mean 32, SD 8.0) who were already on modified Atkins diet (MAD) for at least 3 months through the Johns Hopkins Adult Diet Epilepsy Center (AEDC) or UW Health Adult Epilepsy Dietary Therapy Clinic (AEDTC) were enrolled (Table 1). Age of seizure onset ranged from 1–41 years (mean 10.9, SD 10.8).",20f0683d-5ccf-478c-8dbb-b4241efe1e7d
10,methods10," Duration of modified Atkins diet (MAD) use prior to study enrollment ranged from 0.5–6 years (mean 1.9, SD 1.7).  Of the 16 participants who enrolled, 13 (81%) completed the study. Three participants dropped out, two of these were due to gastrointestinal (GI) side effects deemed likely related to the study intervention, betaquik®. A third participant had both GI side effects and missed menses after the first month of the study. The reported GI side effects included nausea and abdominal pain, and none required medical attention. The participants who dropped out were older with an average age of 42.7 years, compared to the average age of participants who completed the study at 30.6 years.  3.2. Catamenial Pattern  Women with a C1 (perimenstrual), C2 (periovulatory) or C3 (luteal) pattern for at least 2 of the prior 3 months while on Ketogenic diet therapy (KDT) were invited to enroll in the study. At baseline, n = 15 (93.",edd62d71-5225-41f2-a94f-b2e5846211ac
11,methods11,"8%) had primarily a C3 catamenial pattern (some women had more than one pattern). During the intervention months, the majority (75%) of participants had 1 or more months where there were seizures, but without a catamenial pattern, and n = 3 of the 13 (23.1%) who completed the study had no catamenial pattern for the last 2 months of the study. A total of n = 6 (37.5%) had at least 1 month with no seizures during the study.  Fourteen participants obtained a serum progesterone level (one was never obtained and one had the incorrect laboratory study measured), and the mean level was 8.0 ng/mL, range 0.6–17.1 ng/mL, SD 4.6 ng/mL. Of the 14 participants, only 5 (35.7%) had a value of 10 ng/mL or above, which is an indicator of ovulation. The average number of days to the next menstrual cycle was 7 days, with a range of 3–13 days. Two of the 14 participants had progesterone levels measured outside the ideal 3–11 day window prior to menses onset.",ccbefaba-765f-4e60-aa62-09db7641fdb9
