,chunk_label,chunk_text,uuid
0,introduction0,"The composition of the gut microbiota in rodents has been shown to affect the efficacy of energy harvest from feed1 and to influence the secretion of gastrointestinal hormones affecting appetite.2 Therefore, it seems as if the human gut microbiota has the potential to have a pivotal role in personalized nutrition.3, 4  Clustering of the human gut microbiota, designated enterotypes, was first described in 2011.5 The Bacteroides-driven enterotype is reported to be predominant in individuals consuming more protein and animal fat (western diet), whereas the Prevotella-driven enterotype appears predominant in subjects consuming more carbohydrate and fiber.6, 7, 8 That said, the enterotype of an individual has been shown to remain rather stable.6, 7, 9 A limited number of studies have related microbial enterotypes to health markers;8, 9, 10 however, body fat change during a randomized clinical trial is not one of them.",3240cd54-03e6-497c-a3f7-288bbb043242
1,introduction1,"  Therefore, as a proxy for enterotypes, we studied pre-treatment Prevotella-to-Bacteroides (P/B) ratio as a prognostic marker for successful body fat loss on two diets differing greatly in dietary fiber and whole-grain content. ",2ecd0876-9da9-4851-9d25-e5e6a7aeea27
2,methods0,"In total 181 participants with increased waist circumference were randomly assigned to receive an ad libitum New Nordic Diet (New Nordic Diet (NND)) or a control diet for 26 weeks of which a subgroup of 62 subjects were randomized to collect fecal samples. The macronutrient composition of the New Nordic Diet (NND) was based on Nordic Nutrition Recommendations, whereas the control diet was designed to match the macronutrient composition of an Average Danish Diet (Average Danish Diet (ADD)).11 The New Nordic Diet (NND) is a whole-food approach characterized by being very high in dietary fiber, whole grain, fruit and vegetables.12 For both groups, food and beverages were provided from a study shop free of charge throughout the intervention period.12 Pre-intervention fasting blood samples were drawn from where fasting glucose and insulin were analyzed. Height was measured at baseline and body weight was measured at randomization and week 2, 4, 8, 12, 16, 20, 24 and 26.",e9a2161c-f79e-47c9-89c0-cdde9cf01c41
3,methods1," Furthermore, waist circumference and fat mass (using DEXA) were measured at randomization, week 12 and 26. Fecal samples were collected at baseline and the relative abundance of Prevotella spp. and Bacteroides spp. was determined using genera-specific quantitative PCR targeting the bacterial 16S ribosomal gene regions as previously described.9 As previously reported by Roager et al.,9 this resulted in a clear bimodal separation of subjects based on the log Prevotella spp. to Bacteroides spp. ratio, in the following designated low P/B (<0.01) or high P/B (>0.01). In eight samples, Prevotella spp. was below the detection limit and were classified as low P/B in the main analysis and excluded in a sensitivity analysis.",4957207c-7d14-4da7-8a01-0d00f1b07acb
4,methods2," Regardless of randomization status, after the completion of the first 26 weeks, all participants were instructed to follow the New Nordic Diet (NND) for an additional year (weight measured after 52 and 78 weeks) without any provision of food13 to investigate the diets in a real life setting. The study was approved by the ethical committee of the Capital Region of Denmark (reference H-3-2010-058) and registered at clinicaltrials.gov as NCT01195610.  Statistics Baseline characteristics were summarized as mean±s.d., median (interquartile range) or proportions (%) and differences between P/B groups as well as dietary groups were tested using a parametric (some variables transformed before analysis) or non-parametric two-sample test or Pearson’s χ2 test.  The differences in body fat (as well as weight and waist circumference) change from baseline between P/B groups on the two diets were analyzed by means of linear mixed models using all available measurements.",2ea11b57-bf79-4a4b-9034-fbf4e7c08299
5,methods3," The linear mixed models included the three-way interaction between diet × time × P/B group strata as well as all nested two-way interactions and main effects and comprised additional fixed effects including age, gender, baseline BMI, baseline fasting glucose and insulin as well as random effects for subjects. Results are shown as mean change from baseline with 95% confidence interval (CI). The level of significance was set at P<0.05 and statistical analyses were conducted using STATA/SE 14.1 (Houston, TX, USA). ",5c552908-0a5d-4969-aaf2-5c08a75bc5e9
6,results0,"The New Nordic Diet (NND) compared to Average Danish Diet (ADD) was higher in dietary fiber (43.3 vs 28.6 g/10MJ), higher in protein (18.1 vs 16.4%), lower in fat (30.4 vs 33.8%) (all P<0.001) without differing in available carbohydrates (46.4 vs 45.3% P=0.081).  No differences in baseline characteristics were found between individuals characterized as high and low P/B (all P⩾0.09) (Table 1). Among individuals with a high P/B ratio, the New Nordic Diet (NND) diet resulted in a 3.15 kg (95% CI: 1.55; 4.76, P<0.001) larger body fat loss compared to Average Danish Diet (ADD) after 26 weeks, whereas no difference in body fat loss was observed between New Nordic Diet (NND) and Average Danish Diet (ADD) among individuals with low P/B (0.88 kg (95% CI: −0.61; 2.37, P=0.25)). Consequently, a 2.27 kg (95% CI: 0.09; 4.45, P=0.041) difference in responsiveness to the diets was found between the P/B groups, which came from difference in response to New Nordic Diet (NND) (P=0.",6dc41b86-88ab-4b56-b5e3-bd222066a713
7,results2,001) in the sensitivity analysis. ,0ff4f556-30ba-4310-8ea3-36a3b0c096b1
8,discussion0,"We identified pre-treatment P/B ratio as an important biomarker associated with body fat loss in subjects consuming an ad libitum diet rich in fiber and whole grain. Thus, overweight and obese participants with high P/B ratio appeared more responsive to fiber and whole grain than individuals with low P/B ratio. This was further supported by similar findings for waist circumference and body weight.  Using the entire sample of 181 subjects, we have previously reported the overall weight-loss difference between the New Nordic Diet (NND) and Average Danish Diet (ADD) to be 3.2 kg.12 Interestingly, this difference between diets could mainly be attributed to subjects with the high P/B ratio, and the health-promoting aspects of the New Nordic Diet (NND) in terms of body-weight regulation, therefore, mainly seems to apply in a subset of the population.  Previously, baseline total cholesterol has been found to be borderline higher (P=0.",3278262e-0507-4f41-b206-32818e744096
9,discussion1,"08)9 and LDL cholesterol to be lower8 among the Prevotella-driven enterotype. Furthermore, the enterotypes have been found to impact in vitro fermentation profiles of short chain fatty acids from the same carbohydrate substrates differentially, with the Prevotella-driven enterotype having higher total short chain fatty acid production.3 In vitro, some of these short chain fatty acids have been shown to stimulate the secretions of gastrointestinal hormones affecting appetite.2 Finally, in an observational study of 1632 women, the abundance of Bacteroides spp. was associated with weight gain, whereas dietary fiber intake was found partly to modify the association between microbiome diversity and weight gain.14  The distinction of enterotypes as discrete clusters has recently been challenged by studies suggesting that enterotype distribution is continuous and that further information may be masked within these enterotype clusters.",1a7f81f4-d7ff-47a3-9858-7f235c3e77dd
10,discussion2,"15, 16 From our analysis, we cannot determine specific bacterial species responsible for the dietary effects that we observe but only highlight the relative abundance of Prevotella spp. (genus) as important in the classification of microbiota profiles. Nevertheless, our sensitivity analysis indicates that subjects with Prevotella spp. below the detection limit behave different than subjects in the low P/B ratio group.  The increased responsiveness of the high P/B group to the New Nordic Diet (NND), rich in fruits, vegetables, dietary fibers and whole grains, is supported by previous studies showing an association between the Prevotella-driven enterotype and a carbohydrate-based diet more typical of agrarian societies.",e8972ae4-bf82-44f8-8d87-341239de4c66
11,discussion3,"6 However, only two individuals switched P/B ratio group during this 6-month dietary intervention with New Nordic Diet (NND) or Average Danish Diet (ADD),9 which is consistent with the literature indicating that intestinal microbial communities are resilient and difficult to change through dietary interventions6, 7, 9 unless extreme changes, such as complete removal of carbohydrates from the diet, are introduced.17  Mechanisms involved could be efficacy of energy harvest from different foods,1 differences in fiber-utilization capacity,3 gut-brain signaling of behavior18 and the secretion of gastrointestinal hormones affecting appetite.2, 10 Recently, dietary fiber-induced improvements in post-prandial blood glucose and insulin were found to be positively associated with the abundance of Prevotella.",aad6f874-2883-4b96-a3d8-b4723d92ace1
