,chunk_label,chunk_text,uuid
0,methods0,"2.1. Study Population Study participants belong to the Mediterranean Healthy Eating, Aging, and Lifestyles (Mediterranean Healthy Eating Aging and Lifestyles (MEAL)) study, a cross-sectional study investigating dietary and lifestyle habits of adults living in the urban Mediterranean area [19]. A random sample of men and women aged 18 or more was recruited during 2014–2015 among the registered data of local general practitioners in the urban area of Catania, southern Italy. Participants randomly selected for recruitment were stratified by sex and 10-year age groups (pregnant women were not considered). The theoretical sample size was set at 1500 individuals to provide a specific relative precision of 5% (Type I error, 0.05; Type II error, 0.10), taking into account an anticipated 70% participation rate. Out of 2405 individuals invited, the final sample size was 2044 participants (response rate of 85%).",eb7c56d8-dd23-4da1-b02a-1f79a8d265f1
1,methods1," All the study procedures were carried out in accordance with the Declaration of Helsinki (1989) of the World Medical Association. Participants provided written informed consent, and the study protocol was approved by the ethics committee of the referent health authority (number 802/23 December 2014).  2.2. Data Collection Demographic (age, sex, educational, and occupational level) and lifestyle characteristics (i.e., physical activity, smoking, and drinking habits) were collected. Educational level was categorized as: (i) low (primary/secondary), (ii) medium (high school), and (iii) high (university). Occupational level was classified as: (i) unemployed, (ii) low (unskilled workers), (iii) medium (partially skilled workers), and (iv) high (skilled workers).",7f998cb8-192d-4dae-99d9-5aa99c972765
2,methods2," Physical activity level was assessed using the International Physical Activity Questionnaires (International Physical Activity Questionnaires (IPAQ)) [20], which comprised a set of questionnaires (5 domains) on time spent being physically active in the last 7 days that allow categorizing physical activity as: (i) low, (ii) moderate, and (iii) high. Smoking status was classified as: (i) non-smoker, (ii) ex-smoker, and (iii) current smoker. Alcohol consumption was categorized as (i) none, (ii) moderate drinker (0.1–12 g/d) and (iii) regular drinker (>12 g/d). Anthropometric measurements were performed according to standardized methods [21]. Height was measured to the nearest 0.5 cm without shoes, with the back square against the wall tape, eyes looking straight ahead, with a right-angle triangle resting on the scalp and against the wall.",b1c51a40-5f71-4dd8-b8a1-c9cabfb49087
3,methods3," Body mass index (Body mass index (BMI)) was calculated, and patients were categorized as under/normal weight (Body mass index (BMI) < 25 kg/m2), overweight (Body mass index (BMI) 25 to 29.9 kg/m2), and obese (Body mass index (BMI) ≥ 30 kg/m2) [22].  2.3. Dietary Assessment and Dietary Patterns Dietary data were collected using a long and a short version of a food frequency questionnaire (food frequency questionnaire (FFQ)) validated for the Sicilian population [23,24]. The long food frequency questionnaire (FFQ) consisted of 110 food and drink items representative of the diet during the last 6 months. Participants of the study were asked how often, on average, they had consumed foods and drinks included in the food frequency questionnaire (FFQ), with nine responses ranging from “never” to “4–5 times per day”.",34197360-a410-4d34-83bd-e0f94418416d
4,methods4," Intake of food items characterized by seasonality referred to consumption during the period in which the food was available and then adjusted by its proportional intake over one year. food frequency questionnaire (FFQ) reporting unreliable extreme dietary intakes (n = 107) or missing food items needed for calculation of the environmental variables (n = 131) were excluded, leaving a total of 1806 individuals included in the analyses for the present study.  Various dietary patterns have been calculated on the basis of a priori defined criteria according to the scientific literature.",303d3bb3-c768-40e3-b611-6203b45e8efd
5,methods5," A Mediterranean diet adherence score was calculated with a maximum of 9 points, assigning 1 point whether daily servings of vegetables, legumes, fruits and nuts, cereals, and fish, and the ratio of grams of MFA to grams of SFA were equal to or greater than the sex-specific median intake of the study population; daily servings of meat (including red meat, poultry, organ meats, and processed meats) and dairy foods were less than the sex-specific median intake of the study population; and alcohol intake was 10–50 g/d for men and 5–25 g/d for women [25].",017de552-5c4c-4812-b2c4-70d61c940449
6,methods6," Adherence to the Dietary Approaches to Stop Hypertension (Dietary Approach to Stop Hypertension (DASH)) was calculated with a 9-point score assigned to men and women based on the consumption of the recommended number of daily servings from each of the 6 main food groups (whole grain, vegetable, fruits, dairy products, meat, and nuts/seeds/legumes); men and women also received 1 point if their average daily consumption of saturated fat was less than the recommended 5% of total energy intake, if their added sugar intake was <3% of total energy intake, and if their alcohol intake was at or below the recommended 2 drinks/d for men and 1 drink/d for women [26].",902e3b43-3609-4a6d-bb7d-7eee6b0d7e49
7,methods7," The Nordic diet score was calculated based on a previous study [27]: the consumption of 9 components considered characteristics of this dietary pattern (whole grain and rye bread, berries, apples and pears, fish, cabbage and cruciferous vegetables, root vegetables, low-fat dairy products, potatoes, and vegetable fats excluding olive oil) was categorized in sex-specific tertiles of intake and assigned a score of 0 to 2 points according to the first, second, and third tertiles, respectively, ranging from a total of 0 to 18 points. Two additional indices were used to measure diet quality.",9ff0bbbd-0fd1-455c-8dbe-ba320381c6cb
8,methods8," The Alternate Diet Quality Index (Alternate Diet Quality Index (AHEI)) [28] included 8 components (vegetables, fruits, nuts, ratio of white to red meat, cereal fiber, trans fat, alcohol, ratio of polyunsaturated to saturated fatty acids) each contributing 0–10 points to the total score: a score of 10 indicates that the recommendations were fully met, whereas a score of 0 represents the least healthy dietary behavior and intermediate intakes were scored proportionately between 0 and 10; the use of a multivitamin was a ninth item accounted as dichotomous, contributing either 2.5 points (for nonuse) or 7.5 points (for use); all component scores were summed to obtain a total Alternate Diet Quality Index (AHEI) score ranging from 2.5 (worst) to 87.5 (best). The dietary quality index-international (DQI-I) explores four major domains considered necessary to a healthy diet, such as variety, adequacy, moderation, and overall balance.",c3294af1-9821-4c74-9a6c-9c842a0f2898
9,methods9," The DQI-I incorporates an amount of both nutrients and foods in the assessment, providing a means with which to better describe the diversity of consumption from country to country. The basic rationale for the construction of the DQI-I has been described elsewhere [29]. The main four domains were evaluated as follows: (i) Variety was assessed by considering inclusion of serving per day of five main food groups (meat/poultry/fish/egg, dairy/beans, grains, fruits, and vegetables), with consumption of at least one of each food group indicating maximum overall variety score; (ii) adequacy was assessed considering minimum intakes of key dietary elements, such as fruit, vegetables, grains, and fiber, dependent on energy intake.",6d3b781d-4849-4752-87e0-1133971f59b3
