,chunk_label,chunk_text,uuid
0,background0,"In the last years, the Nordic diet has emerged as a healthy regional eating option [1]. The Nordic diet tries to reflect the diet consumed in Nordic countries, particularly its healthier choices, including the intake of apples, pears and berries, root and cruciferous vegetables as well as cabbages, whole grain and rye bread as cereals, high intake of fish, low-fat dairy products, potatoes and vegetable fats, among others [1, 2]. To our knowledge, the long-term effects of the Nordic diet on major chronic diseases have only been investigated in prospective cohorts within Nordic countries (Denmark, Sweden, and Finland) [3–10] and the observed effects remain inconsistent.  Another regional diet, the Mediterranean diet (MedDiet), has been extensively evaluated in relation to chronic diseases. The MedDiet refers to the dietary habits in countries around the Mediterranean basin, based on the rural models.",434665a6-15d9-4677-8b80-b028ae00dcf8
1,background1," This diet postulates a high intake of fruits, nuts and seeds, vegetables, fish, legumes, cereals, low intake of meat and dairy products, moderate intake of alcohol, mainly from red wine, and extra virgin olive oil as a major fat source [11]. A large multicenter trial conducted in Spain, the PREDIMED (Prevención con dieta mediterránea) study, proved beneficial health effects of the MedDiet, primarily in the prevention of cardiovascular disease (cardiovascular disease (CVD)) [12], and similar effects have also been observed in prospective studies [13, 14]. The PREDIMED study also showed a reduction of the risk of type 2 diabetes (T2D) [15] and a reduction of incident breast cancer [16]. For T2D, this association was also confirmed in large prospective studies and meta-analyses [17–19]. Further, some beneficial effects have been also shown for certain types of cancer [20].",034f80bc-eff5-4e91-91b1-1bc00f453ae0
2,background2,"  However, there is some controversy on the possible beneficial effects of the MedDiet outside of the Mediterranean region [21]. As stated by Hoffman and Gerber [21], certain factors, such as food availability, composition of foods available in the Mediterranean and non-Mediterranean countries, and culinary traditions, could complicate following a MedDiet. Similarly, the same could be stated for the application of the Nordic diet in a non-Nordic area. The European prospective investigation into Cancer and nutrition (EPIC)-Potsdam (European Prospective Investigation into Cancer and Nutrition-Potsdam) cohort presents a suitable frame for the evaluation of the possible beneficial effects of these two regional diets on the onset of major chronic diseases in both non-Mediterranean and non-Nordic populations.",6873e5c8-2f18-4afe-b581-970913eb34ec
3,background3," Thus, we aimed to evaluate the association between the Nordic diet and the MedDiet with the risk of major chronic diseases (T2D, myocardial infarction (MI), stroke, and cancer) in the European prospective investigation into Cancer and nutrition (EPIC)-Potsdam population. ",6e3ee222-b189-4f92-99bc-2693a32ee54a
4,methods0,"Study population and design The European prospective investigation into Cancer and nutrition (EPIC)-Potsdam study is a prospective cohort based in Germany as part of the European-wide multicenter European prospective investigation into Cancer and nutrition (EPIC) study. Briefly, it includes 27,548 men and women, aged mainly 35–65 years, recruited between 1994 and 1998. Participants were selected from the general population of Potsdam and surroundings and were invited to a baseline examination conducted by trained staff. At baseline, computer-guided interviews on lifestyle and medical history were also conducted. Every 2–3 years, participants received via mail a follow-up questionnaire in order to assess incident disease cases. The study was approved by the Ethical Committee of the Federal State of Brandenburg and written informed consent was obtained from all participants at the time of recruitment [22, 23].",18e913ad-c4c2-43a1-9806-90b2d846e49c
5,methods1,"  Those participants who reported prevalent T2D, MI, stroke, or cancer were excluded, as well as those with missing follow-up time, those with missing information on diet, and those who reported implausibly high or low energy intake (< 800 or > 6000 kcal/day). Finally, the analytical dataset included 9128 men and 14,357 women (n = 23,485). For the analysis on incident T2D, cases of other types of diabetes were excluded as well as those without verified T2D (final sample n = 23,411). In the case of the analysis for MI, stroke, and cancer, participants with non-verified positive self-reports were excluded, resulting in analytical samples of 23,409 for MI, 23,277 for stroke, and 23,152 for cancer.  Dietary assessment and diet scores Habitual dietary intake was assessed at baseline by self-administered semiquantitative food-frequency questionnaires (food frequency questionnaires (FFQ)).",2b7c7f55-3549-43c3-9255-a8a6834bf2d2
6,methods2," This consisted of 148 food items and inquired after the frequency of intake and portion sizes during the last 12 months. Questions about the fat content of the dairy products consumed as well as about the types of fats used for preparation and cooking were included. The reproducibility and validity of the food frequency questionnaires (FFQ) have been previously reported [24, 25]. Briefly, a total of 104 men and women, aged 35–64 years, completed 12 monthly 24-h dietary recalls, and these were used as a reference method for the estimation of the relative validity of the food frequency questionnaires (FFQ). Spearman correlations between food frequency questionnaires (FFQ) and the mean intake of the 24-h dietary recalls were calculated, ranging from 0.14 for legumes to 0.90 for alcoholic beverages. For bread, the correlation was 0.51, 0.42 for cereals, 0.50 for fruits, 0.34 for vegetables, 0.37 for potatoes, 0.18 for nuts and seeds, 0.56 for milk and milk products, 0.21 for fish, 0.",3465974a-4418-48f7-a518-91caa6336838
7,methods3,"53 for meat, and 0.57 for processed meat. Reproducibility was calculated by administering the food frequency questionnaires (FFQ) at 6-month intervals in the same study sample. In this case, correlations of food group intake ranged from 0.49 for bread to 0.89 for alcoholic beverages (median = 0.70). For cereals, the calculated correlation was 0.73, 0.61 for fruits, 0.54 for vegetables, 0.70 for legumes, 0.71 for potatoes, 0.66 for nuts and seeds, 0.55 for milk and milk products, 0.77 for fish and for meat, and 0.73 for processed meat [24].  The construction of the Nordic diet score was based on previous publications [1, 5, 26–29], as well as on the data available in the food frequency questionnaires (FFQ). We created a score ranging from 0 to 18 points, incorporating 9 components (Table 1). After categorizing each food component into sex-specific tertiles of intake, the participants received a score of 0 to 2 points according to the first, second, and third tertile, respectively.",88824c4b-16c7-49b1-99bd-b9ecc277d493
8,methods4," Nine components were included, namely whole grain and rye bread, berries, apples and pears, fish, cabbage and cruciferous vegetables, root vegetables, low-fat dairy products, potatoes, and vegetable fats (excluding olive oil).Table 1 Components and food items considered the score created to evaluate adherence to the Nordic diet  Food groups	Food items considered in each food group	Scoring criteria	 Whole grain and rye bread	Whole grain bread, ‘brown’, rye, mix bread and grain flakes, grains, muesli	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Berries	Currants, blackberries, raspberries	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Apple and pear	Apple, pear	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Fish	Fish (preserved and smoked is also considered)	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Cabbage and cruciferous vegetables	Broccoli, red cabbage, cauliflower, white cabbage, sauerkraut, radish, coleslaw (*0.",67ceae83-8ddb-4e43-8d40-76211f372f3d
9,methods5,"5)	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Root vegetables	Carrots, celery, salsify, radish, coleslaw (*0.5)	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Dairy products	Low-fat dairy products, high fat dairy products, low-fat cheese, high-fat cheese	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Potatoes	All kind of potatoes	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	 Fats	Overall vegetable fats (margarine + vegetable oil, olive oil not included)	Sex-specific tertiles T1 = 0, T2 = 1, T3 = 2	   Two different scores for the MedDiet were calculated. The traditional MedDiet score (tMDS) was originally proposed by Trichopoulou et al. [30] and slightly modified for non-Mediterranean populations [21]. Our study used a linear scale that incorporated nine key components, with a maximum of 18 points (Table 2). Each component was categorized into sex-specific tertiles of intake, except for alcohol and olive oil.",16765830-b7d6-404b-a645-6d487fe47cc3
