,chunk_label,chunk_text,uuid
0,methods0,"2.1. Trial Design The present study employed a randomized clinical trial design to determine whether tryptophan (TRY) and MG-enriched Mediterranean diet could improve psychological and sleep parameters in women with fibromyalgia. Randomization was carried out electronically (https://www.randomizer.org) by block design into two arms (control and experimental group) using a validated online system [28].  2.2. Subjects Twenty-two women diagnosed with fibromyalgia were included in this randomized, controlled trial. Before the study, women with fibromyalgia were recruited from public fibromyalgia associations in Alicante (Spain), and all patients were interviewed and clinically evaluated in order to verify their eligibility. In the past, some of the subjects had taken oral medication, but the absence of oral medication intake was required for the subjects to be included in this study. Participants were randomly allocated into two groups.",7470fcb8-01d8-44db-9e49-c1705d203da9
1,methods1," Experimental group (EG): tryptophan (TRY) and MG-enriched Mediterranean diet (EG: Age = 48 ±4 years old and Body Mass Index (Body Mass Index (BMI)) = 28.2 ± 3.7 kg/m2) and control group (CG: Age = 50 ± 5 years old and Body Mass Index (BMI) = 28.6 ± 5.1 kg/m2).   2.3. Declarations: Ethics Approval, Consent to Participate, and Consent for Publication The present study was performed in accordance with the standards of Helsinki declaration. Besides, this study was approved by the Ethical Committee (UA-2019-04-10) of Alicante University, Spain. Signed informed consent was obtained from the participants. Furthermore, researchers kept confidentially all participants’ personal data, codifying the personal information for that purpose. This study was also registered as a Clinical Trial in clinicaltrial.gov (Ref. NCT04158388).  2.4. Eligibility Criteria Only women were included in this study.",65064336-21f3-4287-8f91-ea5891ba429f
2,methods2," Women aged 40–60 years with fibromyalgia, officially diagnosed based on the American College of Rheumatology fibromyalgia diagnosis criteria in 2016 [29], were included in the study.  Participants who agreed to be included in the trial were requested not to make any changes to their lifestyle and follow the suggested dietary pattern during the intervention program. Exclusion criteria from the study included: use of analgesics, vitamins-containing supplements, and other drugs for the treatment of fibromyalgia symptoms and participation in other clinical trials.  2.5. Intervention Protocol The intervention was performed for 16 weeks. During the intervention program, all the participants were instructed to follow a prescribed isocaloric diet plan based on the Mediterranean diet (only with food, no supplements).",c5cae39e-e59e-4d1f-83af-8c5ca48d177f
3,methods3," Both groups’ diet was based on this macronutrient distribution: 55% carbohydrate (mainly complex carbohydrates), 15% protein, and 30% fat (control group: mainly from olive oil; experimental group: from walnuts). Calorie intake average was 1700 ± 300 Kcal; macronutrient and distribution regarding body weight was: 3.5 ± 0.6 g of carbohydrate/kg body weight; 0.9 ± 0.2 g of proteins/kg body weight; 1.9 ± 0.2 g of fats/kg body weight for both groups. Control and experimental groups’ diet included 350 mg of tryptophan (TRY) and 375 mg of MG (≈5 mg/kg body weight), following standardized recommendations (recommendations (RDA)) established by the National Academy of Sciences [30].",4e54021a-ea5d-4666-a673-2a350fc56a5f
4,methods4," Furthermore, the experimental group received a Mediterranean diet enriched with a higher dose of tryptophan (TRY) and MG (60 mg of tryptophan (TRY) and 60 mg of MG) derived from eating walnuts at both breakfast and dinner (3–5 units), since walnuts contain with high levels of tryptophan (TRY) and MG (0,17g of tryptophan (TRY) and 158 mg of MG/100g of walnuts) [31].   To ensure and check the full compliance of the Mediterranean diet and the tryptophan (TRY) and MG-enriched Mediterranean diet, participants were met weekly and contacted by phone twice per week by a dietitian.   2.6. Measurements Body composition was assessed at the baseline to describe the sample.",62743f6b-bdb0-4b20-b3e2-5642056ef901
5,methods5," Body weight and height, using a digital scale (TANITA, Tokyo, Japan) and stadiometer (SECA, Hamburg, Germany), were measured, following the International Society for the Advancement of Kinanthropometry (International Society for the Advancement of Kinanthropometry (ISAK)) guidelines, to calculate the Body Mass Index (BMI) as “weight(kg)/height2 (m)”.   Data collection was performed on 2 different days. All the psychological and sleep inventories or questionnaires were collected at the baseline and after three months of intervention.   Sleep quality was assessed using the Pittsburgh Sleep Quality Index (Pittsburgh Sleep Quality Index (PSQI)) [32], validated in Spanish [33].",7b832014-366f-4e3d-ab8c-4cdded783a46
6,methods6," The Pittsburgh Sleep Quality Index (PSQI) is a self-reported questionnaire that evaluates sleep quality and disturbance in the preceding month and contains 19 entries on seven dimensions (subjective sleep quality, sleep latency, sleep duration, habitual sleep efficiency, sleep disturbances, use of sleeping medication, and daytime dysfunction, all measured in the range 0–3). The sum of the components produces a global score ranging from 0 to 21; higher scores indicate worse sleep quality. A total score greater than 5 indicates that the individual presents major dysfunctions in at least two components or moderate dysfunction in at least three components.   Our clinical assessment included the Spanish version of the Body Shape Questionnaire (Body Shape Questionnaire (BSQ)) [34] developed by Cooper et al. (1987).",86d9b4e0-d8dd-4694-9158-e8c2539d83c4
7,methods7," The Body Shape Questionnaire (BSQ) allows the specific valuation of the worry linked to the perception of one’s body image and comprises 34 items that assess dissatisfaction with one’s own body-shape. The items are answered on a 6-point Likert scale (1 never, 6 always). The clinical cut-off score for the Spanish population is 105 (see [34]).   Also, the State–Trait Anxiety Inventory (State–Trait Anxiety Inventory (STAI)) [35] in Spanish [36] was used only for the trait state. It consists of an auto-administered test of 20 items evaluating each item from 0 to 3 on the Likert scale (0 = almost never, 1 = sometimes, 2 = often, 3 = almost always). It measures Trait Anxiety (TA) as anxiety tendency, is relatively stable over time, and can be considered as providing a general tendency of an individual’s anxiety. The total score is obtained by summing the values of the items (after reversing the negative scores), and the higher the score is, the greater the anxiety.",b37f8fbd-6341-401b-82e5-ce1c18fcf8e0
8,methods8," Mild anxiety is considered between 20 and 25 points, moderate anxiety between 26 and 32, and high anxiety 33 or more points.   Mood and mood changes were assessed with the abbreviated Spanish version of the Profile of Mood States (Profile of Mood States (POMS)-29) [37], developed by McNair, Lorr, and Droppleman (1971), that consists of 29 self-rated adjectives on a five-point scale from 0 (not at all) to 4 (extremely). The scale reports on five moods: tension (reflects an increase in musculoskeletal tension), anger (shows a mood of anger and dislike for others), vigor (represents a high-energy state), fatigue (represents a low-energy state), and depression (reflects a low mood or a depressed mood). Total mood disturbance (Total mood disturbance (TMD)) is derived from Profile of Mood States (POMS) using the following formula, Total mood disturbance (TMD) = (sum of all subscales except vigor) – vigor.",d8d4c592-6298-423d-a8fa-bf4e697d0a37
9,methods9,"   Finally, the risk of developing eating disorders (eating disorders) was evaluated using the Eating Attitudes Test-26 (EAT-26) [38]. It was validated in the Spanish population from 12 years of age [39]. It consists of 26 items that make up three subscales: dieting (e.g., I avoid foods with sugar in them), bulimia and food preoccupation (e.g., I vomit after I have eaten), and oral control (e.g., I cut my food into small pieces). Participants provided their answers on a 6-point Likert-type scale, from never to always. A score of ≥20 or a “yes” answer to five behavioral questions was considered indicative of disordered eating behavior.   2.7. Statistical Analysis Statistical analysis of data was performed with SPSS v.24 (IBM, Armonk, NY, USA) in a Windows environment. Descriptive statistics with measures of central tendency and dispersion were used. The assumption of normality and homoscedasticity was verified with the Shapiro–Wilk Test and the Levene’s test.",ab7c3c55-b769-4031-89fc-48ab4580be92
10,methods10," Finally, homogeneity of variance–covariance matrices assumption was evaluated with the Box’s M test. A two-way (group × moment) analysis of variance with repeated measures and Bonferroni post-hoc test were used to investigate training effects and differences between groups when a significant interaction was observed. The effect size was calculated using ETA squared (η²). For all procedures, the level of significance was set at p ≤ 0.05 [40].   3. Results Table 1 shows the sleep quality variables measured by the Pittsburg questionnaire. A significant main effect of group x time was observed in sleep duration rating (F = 7.62; p = 0.013; η² = 0.061), with a significant decrease in CG (p < 0.001) at the end of the treatment (Figure 1). In addition, there was a main effect of group x time on sleep duration (F = 4.57; p = 0.047; η² = 0.019). No other main effect of group x time was observed in sleep quality variables. However, there was a main effect of time on sleep efficiency (F = 9.",1c1a60ea-9d24-461b-bcf8-7dc84e993331
11,methods11,"3; p = 0.007; η² = 0.059).  After statistical analysis, no main effect of group x time was found in Body Shape Questionnaire (BSQ). However, there was a main effect of time on bulimia (F = 5.53; p = 0.029; η² = 0.017). Results from State–Trait Anxiety Inventory (STAI) questionnaire comparison between CG and EG showed a main effect of time on trait anxiety (F = 14.5; p = 0.001; η² = 0.181). Concerning the Profile of Mood States (POMS) changes investigated, no main effect of group x time was observed in any variable measured (Table 2). In addition, no main effect of time was observed on anger, vigor, and tension. There was a main effect of time on depression (F = 18.63; p < 0.001; η² = 0.062), fatigue (F = 12.36; p = 0.002; η² = 0.073), and the overall results of Profile of Mood States (POMS) (F = 14.03; p = 0.001; η² = 0.105).  Regarding the eating disorders changes analyzed, no main effect of group x time was observed in any variable measured (Table 2).",acadd4ba-6ab3-471f-bda5-609f9819379f
