,chunk_label,chunk_text,uuid
0,methods0," 2.1. Participants  A total of 620 nursing students from the University of Castilla-La Mancha were invited to participate in this study, of whom 536 agreed. This study was approved by the ethics committee of the Hospital General Universitario de Ciudad Real (code c291-register 11/2019).  Data were collected through a questionnaire that included sociodemographic questions, and items related to health status and lifestyle habits in terms of diet, physical activity, quality of sleep, smoking and alcohol consumption.  2.2. Measures  2.2.1. Demographics  Data were collected regarding sex, age, height, and weight by means of an ad-hoc questionnaire as well as questions regarding tobacco use (yes/no), and alcohol consumption (yes/no). Body mass index (body mass index (BMI)) was obtained from the formula body mass index (BMI) = weight(kg)/(height(m))2. body mass index (BMI) was classified into three types: normal weight (18.5–24.9 kg/m2), underweight and overweight/obese.  2.2.2.",0bae9e95-577c-47f0-93eb-3c2aeebad7e5
1,methods1," Dietary Behaviors  The Mediterranean diet adherence questionnaire (PREDIMED) [16] was used to analyze diet. This questionnaire consists of 14 questions, each of which scores between 0 and 1 point. The analysis yields a score of good (9 or more points) or poor adherence to the Mediterranean diet.  2.2.3. Physical Activity and Sedentary Behaviors  The International Physical Activity Questionnaire (International Physical Activity Questionnaire (IPAQ)) short version was used for the analysis of physical activity [17]. This enabled us to determine the weekly minutes of moderate and vigorous physical activity (moderate and vigorous physical activity (MVPA)) performed by the participants. The World Health Organization recommends at least 150 min of moderate and vigorous physical activity (MVPA) per week [18]. The physical activity variable was evaluated as “yes” or “no” based on compliance or non-compliance with the physical activity recommendations.",b27ddfab-15b8-432c-8092-327fe689a2a6
2,methods2," Hours spent in sedentary behavior were also evaluated. This variable was dichotomized based on a threshold of 6 h or less of daily sedentary behavior. This threshold was calculated taking the daily hours of class (hours of obligatory sedentary activity) and the mean of the sample into account.  2.2.4. Quality of Sleep  The Pittsburgh Sleep Quality Index (Pittsburgh Sleep Quality Index (PSQI)) was used (Cronbach’s α = 0.72) [19]. This questionnaire contains 19 items with a final score between 0 and 21 points. The self-rated items of the Pittsburgh Sleep Quality Index (PSQI) generate seven component scores (with subscales ranged 0–3): sleep quality, sleep latency, sleep duration, habitual sleep efficiency, sleep disturbance, use of sleeping medication, and daytime dysfunction. Scores less than or equal to 5 were classified as “good sleep quality”.  2.2.5. Health Status  Health status was assessed using the European Quality of Life scale (EQ5D) [20].",d44eab4e-ebcb-400d-8bfd-a98920599ff1
3,methods3," We used the question related to anxiety/depression from this questionnaire. Participants who presented some or many problems were considered as a “yes” for the variable “anxiety/depression” versus those who did not present any problems.  2.2.6. Food Addiction  The Food Addiction Scale (YFAS 2.0) (Cronbach’s α = 0.94) [21] consists of 35 questions scored on an 8-level Likert scale ranging from 0 (never) to 7 (every day). Each question is scored as present/absent based on a threshold determined in the YFAS 2.0 validation document. The questionnaire provides a score based on 12 diagnostic criteria and allows for two scoring methods: symptom count or diagnostic threshold. For the “diagnosis” scoring option, a participant can be evaluated as having mild (2 or 3 symptoms and clinical significance), moderate (4 or 5 symptoms and clinical significance) or severe food addiction (6 or more symptoms and clinical significance).",3e915c70-1a95-421b-9541-017f81f769ff
4,methods4," For the symptom count scoring option only the first 11 diagnostic criteria are taken into account and therefore the scores range from 0 to 11. Criterion number 12 (clinically significant impairment or distress) is taken into account for the “diagnosis” score.  2.3. Statistical Analysis  First, descriptive statistics were performed using absolute and relative frequencies for categorical variables, while the mean and standard deviation (SD) were used for quantitative variables.  Subsequently, a bivariate analysis was performed to determine the relationship between the different sociodemographic characteristics, dietary habits, physical activity, sleep quality and health status with food addiction using Pearson’s Chi-square test and estimating the odds ratio (OR) with its respective 95% confidence interval (CI).  Finally, a multivariate analysis was carried out using binary logistic regression between all factors and food addiction.",0e77be9f-48cf-4368-bc4b-66a3b1ce8f4c
5,methods5," The objective of this analysis was to develop a predictive model of food addiction, using the backward stepwise variable selection system of SPSS. With the variables selected in the multivariate model, the predictive capacity was calculated using the area under the ROC curve (area under the ROC curve (AUC)). In order to assess the prediction in qualitative terms, the Swets’ criteria, whose values range from 0.5–0.6 (bad), 0.6–0.7 (poor), 0.7–0.8 (satisfactory), 0.8–0.9 (good), and 0.9–1.0 (excellent), was used [22].  3. Results  A total of 79.2% (408) of participants were women and the prevalence of overweight or obesity was 10.3% (53). Table 1 shows the descriptive characteristics of the sample.  The mean number of food addiction symptoms in the sample was 0.94 with a standard deviation of 1.77. Regarding the diagnosis of food addiction in terms of diagnostic threshold, 33 students (6.4%) presented food addiction (mild 1.7% (9), moderate 1.9% (10) and severe 2.7% (14)).",be5daf5d-1dfc-43bc-a310-7436d6db3012
6,methods6,"  Additionally, the 12 symptoms were also assessed to determine which was more present in each diagnostic group. Table 2 shows the number and percentage of students who presented each of the symptoms, separated into both food addiction and addiction levels. Students who did not present food addiction scored mainly on symptom 1 (15.6%) (substance taken in larger amount and for longer period than intended); those with mild addiction presented mainly symptom 4 (44.4%) (important social, occupational, or recreational activities given up or reduced) and 8 (44.4%) (continued use despite social or interpersonal problems), for moderate addiction, participants scored for symptom 7 (70.0%) (characteristic withdrawal symptoms; substance taken to relieve withdrawal) and in the case of severe addiction, symptom 2 was most present (92.2%) (persistent desire or repeated unsuccessful attempts to quit).",95bf25cc-2bbe-413a-a5b2-2ec9dcce3b1d
7,methods7,"  Next, a bivariate analysis was performed between sociodemographic characteristics and factors that characterize lifestyle and food addiction (Table 3). In the diagnosis of food addiction, there were no significant associations in gender, alcohol, tobacco, diet and physical activity. Statistically significant associations were observed in the variables of sleep quality (p = 0.001), anxiety/depression (p < 0.001), body mass index (BMI) (p < 0.001) and sedentary lifestyle (p = 0.020). Overall, students with food addiction presented worse sleep quality, a certain amount of anxiety or depression, overweight or obesity and more sedentary behavior.  Thereafter a predictive model of risk of food addiction was developed. In this multivariate analysis, the predictor variables for food addiction were overweight/obesity with an OR of 8.08 (95% CI: 3.35–19.51), sedentary lifestyle greater than 6 h with an OR of 2.44 (95% CI: 1.04–5.71), anxiety or depression with an OR of 7.79 (95% CI: 3.29–18.",697a27ea-47d6-4006-9e70-778da60cc46b
8,methods8,"42) and sleep quality, with an OR of 3.24 (95% CI: 1.04–10.13). The ROC area under the ROC curve (AUC) (Figure 1) of this model was 0.84 (95% CI: 0.77–0.91), which is considered a good predictive capacity, according to Swets’ criteria.  4. Discussion  This study has analyzed the sociodemographic situation and health habits of 536 university nursing students in relation to food addiction. The findings reveal a 6.4% prevalence of food addiction. In addition, associations were found with sleep quality, body mass index (BMI), anxiety/depression, and sedentary lifestyle. However, no associations were observed with adherence to the Mediterranean diet, physical activity, sex, and tobacco smoking or alcohol consumption. The predictive model for food addiction risk was considered good with sleep, body mass index (BMI), anxiety/depression, and sedentary behavior being predictor variables for this addiction.",8ff0edad-0c5b-4fad-92f9-1495d8ba2f05
9,methods9," To our knowledge, this is the first study to analyze food addiction with this tool in a group of undergraduate nursing students.  The prevalence of food addiction among the students analyzed was 6.4% (0.94 points). These data are lower than those found in other studies that analyzed large cohorts of nonclinical populations of all ages [23]. In general, there is great controversy regarding the prevalence of food addiction depending on the population studied [24], although in the non-clinical population it ranges from 8.2% to 22.2%. Nonetheless, there is agreement regarding its high prevalence in people with high body mass index (BMI), eating disorders and binge eating disorders. Age also appears to be an important factor since high scores have been found in children and adolescents, as well as in young adults [15,25]. In our case, we found a low prevalence of food addiction among students.",1f65a879-4f18-4a05-89fa-776ad1e7f1f9
