,chunk_label,chunk_text,uuid
0,background0,"Women with highly penetrant BRCA mutations have a 55–60 % risk for breast cancer and a 16–59 % risk of developing ovarian cancer [1, 2]. However, since penetrance rates are not 100 %, it can be postulated that risk-modulating factors do exist. It can be shown that the risk of development of cancer in gene carriers may be influenced through genetic factors (polymorphisms) as well as exogenous factors such as number of pregnancies, year of birth, and physical activity during youth [3, 4]. The risk for breast cancer is lower if gene carriers were born before 1940, have given birth, or were physically active during their youth [5, 6].  The risk for developing sporadic breast cancer is considerably influenced by physical activity, nutrition, and body weight factors which also affect disease progression.",9dc486ba-b022-496f-ae4f-07ed97b7a25f
1,background1," Likewise, it has been demonstrated in several prospective studies that regular physical activity can significantly reduce breast cancer incidence in postmenopausal and premenopausal women, the risk being reduced on average by 25 % [7]. Furthermore, the risks of recurrence and mortality in women with breast cancer are reduced by 50 % if they engage in regular physical activity [8]. Further advantages of physical activity include a gain in the quality of life, increased fitness, and better tolerance of chemotherapy [9]. Nutrition also influences the risk for breast cancer. Obesity and weight gain increase the risk of breast cancer in both pre- and postmenopausal subjects [10]. A weight gain of more than 20 kg after the age of 18 doubles the risk for breast cancer. Furthermore, women with a body mass index (body mass index (BMI)) of >30 kg/m2 have a greater risk of developing distant metastases and of dying of breast cancer [11].",b1d9ef7d-0c1a-48cf-854b-553b579b5e1d
2,background2," In a prospective study of patients with sporadic breast cancer who were given adjuvant standard therapy, a calorie- and fat-reduced nutrition program led to a significant improvement in recurrence rate [12]. Additionally, in the prospective PREDIMED prevention trial, women in the Mediterranean diet arm supplemented with extra-virgin olive oil had a 68 % lower risk for breast cancer compared with the controls [13].  Further risk factors for breast cancer include depression, a pessimistic outlook on life, and problems of coping with stress [14, 15]. It was shown that physical activity has a favorable influence on stress management and depression. Many studies have convincingly documented the great significance of an optimistic life perspective for different psychological and somatic disorders [16]. A positive correlation was shown between an optimistic outlook on life and psychological well-being, health, stress reduction, and mortality, as well as a quicker recovery rate [17–19].",9789c31e-6b14-4c37-bc2d-2646f26166a3
3,background3,"  So far, no studies exist in this context on women with hereditary breast cancer or women with a deleterious BRCA mutation. Even retrospective data are rare. There is only one publication on this subject by Manders in 2011 [20], which reports on an association between increased body weight and an increased risk for breast cancer in BRCA1/2 mutation carriers.  We therefore aim to examine whether a lifestyle intervention in the form of structured physical endurance training and nutrition education, emphasizing the Mediterranean dietary pattern, will lead to an improvement of nutritional behavior (adherence to the Mediterranean diet), body mass index (BMI), physical fitness, quality of life, and optimistic outlook on life, and cause a significant reduction of the perceived stress. Secondary aims of the study are to investigate whether the intervention will lead to a reduction of breast cancer incidence and breast cancer mortality in BRCA1 and BRCA2 mutation carriers.",9881fe1f-a52b-4176-82ad-31abc673f4cb
4,background4,"  Design/methods Trial design The study is a multicenter, prospective, two-armed randomized (1:1) controlled clinical trial. The primary aim of the study is to evaluate whether a structured, one-year exercise program combined with a Mediterranean dietary pattern in BRCA mutation carriers will improve body mass index (BMI), physical fitness (ventilatory threshold VT1 in spiroergometry), and adherence to a Mediterranean diet in the intervention group. Additionally, we will analyze whether the lifestyle intervention has a positive effect on quality of life, perceived stress, optimistic outlook on life, breast cancer incidence, and mortality. The study design is outlined in Fig. 1 and includes six visits (SE: study entry, V0: start of intervention, V1: 3 months after start of intervention, V2: 12 months after start of intervention, V3: 24 months after start of intervention, and V4: 36 months after start of intervention).",fb610cf4-dea8-4ee2-a8d4-816b62cec5ee
5,background5, The Standard Protocol Items: Recommendations for Interventional Trials (Standard Protocol Items Recommendations for Interventional Trials (SPIRIT)) checklist and flow diagram are available as Additional files 1 and 2.Fig. 1 Design of the trial    Participants The goal is to recruit a minimum of 600 patients. Recruitment and study conduct take place at 18 centers of the German Consortium for Hereditary Breast and Ovarian Cancer (GC-hereditary breast and ovarian cancer (HBOC)). Table 1 details the study’s inclusion and exclusion criteria.,670070fc-dd18-4ecb-a12e-bc07c29c3087
6,background6,"Table 1 Study population: inclusion and exclusion criteria  Inclusion criteria (all criteria must apply):  • Women with a BRCA1 or BRCA2 germline mutation  • Age over 18 years  • Written informed consent	 Exclusion criteria:  • Ongoing chemo- or radiation therapy (recruitment is possible 6 weeks after completing therapy)  • Metastatic tumor disease  • Expectancy of life <3 years  • Limited cardiovascular and lung diseases (unstable CHC, heart failure stage IV, chronic obstructive pulmonary disease GOLD IV, maximal blood pressure at rest >160/100 mmHg)  • Significant orthopedic problems not allowing exercise  • Serious diseases not allowing a participation in group interventions (e.g.",d7247832-ff91-4d7e-b060-7484f72fc86e
7,background7,", psychiatric or internal ailment)  • Karnofsky index <60 %  • Women with an exercise capacity <50 watts  • Food allergies not allowing consumption of a Mediterranean dietary pattern  • Vegans  • body mass index (BMI) <15 kg/m2   • Pregnancy  • Insufficient knowledge of the German language  • Lack of compliance  • Current participation in other lifestyle intervention trials	  CHC Coronary Heart Condition    Intervention group A lifestyle intervention program lasting 12 months is adopted in the intervention group. The program is applied intensively during the first 3 months and is maintained and monitored for the following 9 months through monthly contacts and meetings. The lifestyle intervention program comprises the measures described in the following paragraphs.  Physical activity The LIBRE training program is primarily endurance-oriented training, which is completed during the course of one year.",7cc85784-4f26-4053-8ddb-43b064237f84
8,background8," After a mandatory introductory lecture on the theory behind the intervention training, the goal is to increase physical activity to ≥18 MET-h/week (MET = Metabolic Equivalent of Task). This activity level has been correlated consistently with a reduction of morbidity and mortality in patients with breast cancer [8, 19]. This goal should be achieved within the first 12 weeks and maintained throughout the whole study period. Each subject receives an individual training plan, which is continuously adapted according to her fitness status to support this goal. The training is divided into two phases: the intensity of the first phase should be at least 50–60 % of peak oxygen consumption (VO2 peak) (initial phase, weeks 1–6), and that of the second phase should be 60–75 % of the VO2 peak (optimization phase, weeks 7–12).",d1bcc90c-62eb-48d4-8acd-4484c9c22213
9,background9," In the first 12 weeks of the intervention program, training takes place 2 times per week as supervised training and once per week as home-based training (home based training (HBT)). Afterwards supervised training units are only carried out monthly so that training in phase II (months 4–12) is mainly home based training (HBT). Training continues to take place with an intensity of at least 60–75 % of the VO2 peak in accordance with the individual training plan.  A record of compliance with the training intervention program as well as with the achieved MET-hours/week is kept in the training diaries (questionnaire on physical activity, V0–V2). Participants are asked to record their daily activities as well as intentional physical activity including intensity and duration of training. The training intensity levels are assessed from spiroergometry and are outlined in the diary, which facilitates training control.",3e2ea032-85a9-4d28-92d9-75ea71d8ef49
