,chunk_label,chunk_text,uuid
0,background0,"The prevalence of obesity and diet-related non-communicable diseases (NCDs), such as type II diabetes, hypertension, and certain cancers, have been increasing steadily worldwide [1]. These changes have been accompanied by a decrease in the time spent cooking at home in the majority of developed countries [2, 3]. Concern has been expressed by policy makers, practitioners and researchers in the field of food and nutrition regarding a perceived decline in cooking skills, which has been hypothesised to be linked to the increase in diet-related NCDs [4–6].  Certain studies, primarily cross-sectional in design, have indicated that a higher frequency of cooking and preparing food at home may be associated with consuming a healthier diet [7–9] and benefits to health and longevity [10–12].",54e20613-f588-4484-a1af-98308de51a42
1,background1," In contrast, other cross-sectional research has suggested that home food preparation and cooking may be associated with diets lower in fibre and higher in fat, saturated fat, sugar, and salt [13, 14] and could potentially be detrimental to health [15, 16]. Adding to this confusion, the majority of research to date has used cooking and food preparation practices as an exposure, rather than the consumption of home cooked food itself. Since eating food is more proximal to potential diet and health outcomes, focusing on behaviour upstream may be more likely to introduce confounding, for example regarding gender – given that more women than men engage in food preparation [3], and women tend to have healthier diets [17]. Of key primary interest therefore is establishing whether consuming home cooked meals is associated with benefits to diet and health, and subsequently investigating who eats home cooked meals, and then who prepares these meals and why.",9d1f9f5e-cd3a-4b59-a022-e36aeef50870
2,background2,"  To date, research investigating the potential advantages and disadvantages for diet and health of cooking and preparing food at home has generally focused on specific dietary indicators, rather than overall diet quality or health, and assessed measures cross-sectionally or after a brief follow-up period [18]. Most studies have been small in size, with associated limited scope to identify significant associations [8]; limited to a specific geographical area [19]; and/or restricted to population subgroups by for example age [10, 20] or ethnicity [11].  Despite the fact that the evidence base for relationships between cooking and both diet and NCDs is mixed and inconclusive, the promotion of home cooking forms part of public health strategies to improve diets and reduce obesity and diet-related NCDs internationally [21]. Further research is therefore crucial, to investigate on a large scale the potential associations between consumption of home cooked meals and diet and health outcomes.",7e648615-6517-4e5a-b2d3-7cd2ec9d3708
3,background3,"  In this study we aimed to assess whether the consumption frequency of home cooked meals was cross-sectionally associated with indicators of diet and cardio-metabolic status. In view of the current evidence base, we hypothesised that eating home cooked meals more frequently would be associated with markers of a healthier diet and improved cardio-metabolic health. ",215ae379-366d-452f-8ae7-91d4044b7291
4,methods0,"Data source The Fenland Study is a population-based cohort study investigating interactions between genetic and lifestyle factors in determining obesity and diabetes. The study recruited adults born between 1950 and 1975 from general practice lists in Cambridgeshire, United Kingdom (UK), between 2005 and 2015 [22]. Participants were invited to attend one of three clinical sites in Cambridgeshire to take part in a detailed assessment. A total of 12,434 participants undertook baseline assessment (approximate response rate 27%), which involved a range of clinical, biological and anthropometric measurements, and completion of questionnaires. The data collection tools are available online [23].  Study exclusion criteria included previously diagnosed diabetes, psychosis, terminal illness, pregnancy, and inability to walk unaided.",7577439a-03fc-41cd-a248-84f2d4e1a83e
5,methods1," The Fenland study was approved by the Health Research Authority National Research Ethics Service Committee – East of England Cambridge Central – and performed in accordance with the Declaration of Helsinki. All participants provided written informed consent to participate in the study.  Frequency of consumption of home cooked meals Exposure was derived from an item in the participant questionnaire: ‘When eating your main meal at home, how often do you usually eat home cooked meals?’ Response categories were: never or rarely; one to two times per week; three to five times per week; or more than five times per week. The first two response categories were collapsed to yield appropriate numbers for statistical analysis, as previously [24], giving a three category variable: less than three times per week, three to five times per week, and more than five times per week.",1298b718-5e51-4d30-9b1f-45119d47966c
6,methods2,"  Indicators of diet quality We assessed a range of dietary outcome variables, namely Mediterranean Diet Score (Mediterranean Diet Score (MDS)) [25], Dietary Approaches to Stop Hypertension (Dietary Approaches to Stop Hypertension (DASH)) score [26], plasma vitamin C, and fruit and vegetable intakes. Participants completed a 130-item, semi-quantitative food frequency questionnaire (food frequency questionnaire (FFQ)) for their food intake over the previous year [27], which has been shown to yield valid and reproducible food intake assessments, and has been validated previously in dietary data collection in the European Prospective Investigation into Cancer and Nutrition (European Prospective Investigation into Cancer and Nutrition (EPIC)) studies [28]. The food frequency questionnaire (FFQ) European Prospective Investigation into Cancer and Nutrition (EPIC) Tool for Analysis was used to convert food intake frequency to energy, nutrient and food intakes [29].",a423757f-9ec3-4368-b0ae-0f006640856c
7,methods3," Total daily intake was provided in grams for carbohydrate, fibre, fat, saturated fat, sugar, protein, fruit, vegetables and alcohol. Total daily sodium intake was measured in milligrams, and total daily energy intake in kilojoules. Dietary intake values were winsorized at 1st and 99th percentiles, by replacing the smallest and largest percentage values in the distribution with the observations closest to them [30]. This was undertaken to account for their positively skewed distribution, and the limitations of the food frequency questionnaire (FFQ) as a tool to collect precise data on dietary intake [31, 32]. Data on dietary supplements were not collected.  The consumption of a more Dietary Approaches to Stop Hypertension (DASH) accordant diet is associated with positive health indicators and lowered cardio-metabolic risk [33–35].",30c3cb70-9a27-482c-9838-6a467ec9e580
8,methods4," The Dietary Approaches to Stop Hypertension (DASH) diet assumes that beneficial impact is derived from the overall diet, rather than individual foods or nutrients playing important roles [36]. A Dietary Approaches to Stop Hypertension (DASH) score was computed from each participant’s dietary intake using the method developed by Fung et al. [26]. This index includes eight components (one nutrient and seven food groups) based on eating guidance from the United States (US) National Heart, Lung and Blood Institute [37]. Scoring is established through quintile rankings, on the basis of relative comparisons to the rest of the sample, with men and women classified separately. Participants are allocated a score from one (lowest quintile) to five (highest quintile) for energy-adjusted intake of: low-fat dairy products; whole grains; nuts, seeds and legumes; fruit (includes fruit juice); and vegetables (excludes potatoes).",b408a3aa-819a-4e8a-a956-943d32c53e6c
9,methods5," In contrast, for intakes of red and processed meat; sodium; and sugar-sweetened beverages, participants are allocated a score from one (highest quintile) to five (lowest quintile). Scores are then combined to give a total Dietary Approaches to Stop Hypertension (DASH) score, ranging from a minimum of eight to a maximum of 40 points. In this study, Dietary Approaches to Stop Hypertension (DASH) scores were standardised using the z-score, to yield a semi-continuous measure of participants’ relative standing.  The Mediterranean diet is generally considered to be low in consumption of red meats, moderate in consumption of fish, poultry, fermented dairy products and wine, and high in consumption of fruits, legumes, cereals and olive oil [38, 39]. Concordance with the Mediterranean diet has been linked with positive health outcomes, in particular the primary prevention of cardiovascular disease [40].",7a794ac1-65b1-4a13-810d-a034ca0a9c9a
