,chunk_label,chunk_text,uuid
0,abstract0," Aim  Intermittent fasting, a dietary intervention of alternate eating and fasting, has gained popularity in people trying to lose weight. Intermittent fasting could provide an alternative to classic caloric restriction in people with type 2 diabetes mellitus. The aim of the study is to determine the impact of a 12‐week intermittent fasting regimen compared with usual care in people with type 2 diabetes mellitus receiving insulin therapy. ",2c5f89b0-1d76-494d-93bb-cae5540abf0d
1,methods0," This open, single‐centre, randomized controlled trial investigates participants with type 2 diabetes mellitus on insulin therapy and a glycated haemoglobin A1c (HbA1c) of ≥53 mmol/mol (≥7.0%) and a minimum insulin dose of 0.3 IU/kg body weight per day. Participants are randomized in a 1:1 ratio to either 12 weeks of intermittent fasting or the standard care group. All participants receive dietary counselling, continuous glucose monitoring, measurement of the resting metabolic rate, an oral glucose tolerance test, body composition measurement via dual‐energy X‐ray absorptiometry and stool samples for microbiome analyses at the beginning and at the end of the intervention.",0203417e-d2e7-47bf-83ea-a80847c9c8a7
2,methods1," Two co‐primary outcomes (analysed in hierarchical order) were chosen for the study: (i) the difference in the change of HbA1c from baseline to 12 weeks and (ii) the difference in the number of participants achieving a combined end point encompassing a body weight reduction of at least 2%, an insulin dose reduction of at least 10% and an absolute HbA1c reduction of at least 3 mmol/mol (0.3%) between the two groups.  insulin sensitivity insulin therapy Intermittent fasting type 2 diabetes mellitus (T2DM) weight loss Austrian Science Fund 10.13039/501100002428 source-schema-version-number2.0 cover-dateJune 2022 details-of-publishers-convertorConverter:WILEY_ML3GV2_TO_JATSPMC version:6.1.7 mode:remove_FC converted:21.07.2022 Obermayer A , Tripolt NJ , Pferschy PN , et al. INTERmittent FASTing in people with insulin‐treated type 2 diabetes mellitus – the INTERFAST‐2 study protocol. Diabet Med. 2022;39 :e14813. doi:10.1111/dme.",21e92fba-94fc-4057-8049-5f49139ca3c5
3,methods2,"14813 35179802  Funding information  The study is funded by the FWF Programme Clinical Research KLI 851‐B. ==== Body pmc What’s new  Blood sugar control and weight management can be challenging for people with type 2 diabetes mellitus.  Intermittent fasting has become a popular option to manage weight, improve fasting glucose and insulin sensitivity.  This study will investigate the feasibility and efficacy of intermittent fasting in people with insulin‐treated type 2 diabetes mellitus.  The information gained will enhance our understanding of fasting interventions, which can be used to improve clinical dietary recommendations.  1 INTRODUCTION  Diabetes mellitus is characterized by chronic hyperglycaemia and impaired carbohydrate, lipid and protein metabolism caused by complete or partial insufficiency of insulin secretion and/or insulin action. 1  Reduction of body weight has been a key strategy in mitigating the risk of developing diabetes.",31711d95-068b-4448-80e9-5d0be6f8df97
4,methods3," 2 Among obese and people with prediabetes, a weight loss of 5%–7% improves fasting glucose and insulin sensitivity. 3 , 4  The most commonly used approach for weight loss is daily caloric restriction. In recent years, intermittent fasting has become a prominent approach because it consists of only a restricted food intake on either specific days of the week or during a predefined period of the day.  A subtype of intermittent fasting, alternate day fasting comprises food restriction and normal food consumption on a day‐to‐day alternating basis, has been shown to reduce body weight by 8% in obese people after 3–24 weeks of treatment. Additionally, a reduction in triglycerides, low‐density lipoprotein (low‐density lipoprotein (LDL)) cholesterol, systolic blood pressure and insulin resistance has been documented.",49d090e7-3478-4855-a0e7-540bc9fd4097
5,methods4," 5 , 6 , 7 , 8  When comparing caloric restriction to intermittent fasting dietary regimens in humans, both dietary regimens achieve reductions in visceral fat mass, fasting insulin and insulin resistance in overweight and obese people. 9  So far, available human data of intermittent fasting focusing specifically on people with type 2 diabetes mellitus treated with insulin, looking into potential glycaemic, body weight and treatment improvements, are mainly limited to case series. 10 , 11  Moreover, fasting and feeding schedule may interfere with the circadian rhythm and hence sleep length and quality 12 and in addition, poor sleep has been associated with insufficient glycaemic control. 13  The majority of the available data on intermittent fasting and sleep derives from Ramadan studies and were inconclusive with regard to sleep duration and sleepiness of people.",30cd4909-69d9-4886-a391-73ff08e4135d
6,methods5," 14  People with type 2 diabetes mellitus have a distinct gut microbiome and disturbed diversity compared with healthy controls, shown to be able to affect and modulate lipogenesis, fat storage and metabolism 15 , 16 , 17 , 18 , 19 , 20  While dietary interventions are supposed to affect microbiome composition, research data on the effects of intermittent fasting on the microbiome in people with type 2 diabetes mellitus and insulin therapy is scarce and required. 21 , 22  The aim of the current study is to investigate safety and efficacy of intermittent fasting in people with type 2 diabetes mellitus and insulin therapy compared with usual care.  2    2.1 Study design  This was an open, single‐centre, parallel, two‐arm, randomized controlled trial to evaluate the effect of intermittent fasting on participants with insulin‐treated type 2 diabetes mellitus over a period of 12 weeks.",9e5ff556-43b1-4978-a169-5d5141742d2e
7,methods6," The investigations were performed at the Medical University of Graz, Division of Endocrinology and Diabetology, Interdisciplinary Metabolic Medicine Trials Unit. The protocol was approved by the Ethics Committee of the Medical University of Graz (EK 30‐350 ex 17/18). All participants gave written consent prior to any study‐related procedure. This study was conducted according to the principles of the Declaration of Helsinki, GCP‐ICH and the protocol and the requirements of the concerned regulatory authorities.  2.2 Inclusion and exclusion criteria  The study population consists of participants with type 2 diabetes mellitus, aged between 18 and 75 years (both inclusive) and a glycated haemoglobin A1c of ≥7.0% (≥53 mmol/mol). Main inclusion criteria: total daily insulin dose ≥0.3 units per kilogram of body weight and stable bodyweight in the preceding 3 months (change in weight <±3 kg).",f394336f-53a0-480c-bcb8-ca45723e70d1
8,methods7," Participants who are willing to comply with study procedures, attend the study site, participate in the necessary protocols and comply with fasting protocols are included in the study. Main exclusion criteria contain active, known malignancies within the last year (excluding intraepithelial neoplasia of prostate, gastrointestinal tract and basalioma), pregnancy or intention of becoming pregnant, breastfeeding, a history of any chronic disease process that could interfere with interpretation of study results, new hormonal supplementation or contraceptive hormonal medication changes in the last 2 months, type 1 diabetes mellitus or other forms of diabetes mellitus, an acute or chronic inflammatory disorder, alcohol abuse with more than 15 standard drinks per week, overnight shifts or intake of illicit substances.  2.",6740f6a1-78b3-4496-848d-85225f0eef18
9,methods8,3 Sample size estimation  Sample size was estimated using the parameters of a previously published randomized controlled trial 23 that investigated the effects of intermittent fasting on glycaemic control in people with type 2 diabetes mellitus. We based our sample size estimation on the baseline HbA1c data of this study 66 ± 7 mmol/mol (8.2 ± 0.6%) and estimated that a sample size of 23 participants in each group will have a power of 85% to detect a clinically important mean difference of 6 ± 7 mmol/mol (0.5 ± 0.6%) in HbA1c between the groups at a two‐sided alpha error of 5%. For the co‐primary outcome a sample size of 20 participants in each group would provide a power of 0.80 to detect a difference in proportion of 40% between the intermittent fasting and the control group.,b2066779-d6b8-4d88-ba1a-6ad5fd9f7c42
