,chunk_label,chunk_text,uuid
0,background0," During Ramadan, many patients with diabetes, renal, cardiovascular, gastrointestinal diseases, headaches, and epilepsy choose to fast even against their doctor's advice. The impact of this intermittent fasting on health and disease could be different in men and women. The aim of this study was to determine the effect of sex as a factor in diseases outcomes of patients who opt to fast during Ramadan.  Main Body  The articles included in this study reported data on six diseases: diabetes, renal, cardiovascular, gastrointestinal diseases, headaches, and epilepsy. A systematic search was performed on PubMed and Scopus for observational and clinical studies mentioning Ramadan, diabetes, renal, cardiovascular, gastrointestinal diseases, headaches, and epilepsy in both men and women. Data was extracted by two independent reviewers using a standardized data-collection form. From 381 original articles, 38 studies were selected, including 25,023 patients of which 44.4% were women.",99f942f5-9191-43a2-8210-b4d281448298
1,background1," Sex-based differences were reported by 18 studies for several variables such as body mass index, blood glucose, the frequency of hypoglycemia, renal colic, mortality, thrombosis, and gastrointestinal diseases in patients fasting during Ramadan. Most of the differences between men and women were reported both in the baseline period before Ramadan and during Ramadan. Indeed, during the period outside Ramadan, the frequency of renal colic, cardiovascular, gastrointestinal diseases, were higher in men; while body mass index, Thrombosis, and headache were higher in women. In the remaining 21 studies, it was reported that the sex factor was not associated with the effect of Ramadan fasting in the frequency and other outcomes of these diseases.  Conclusion  Currently, small attention is paid to sex as a determinant factor in patients while fasting during Ramadan. There appeared to be differences in the frequency and incidence of diseases in men and women during Ramadan.",a8ed0030-4e3f-4b6d-806c-2c6b9799e925
2,background2," Closer attention to sex differences regarding the frequency and the progression of the diseases during fasting may help to improve patient care, especially to benefit those patients willing to fast during Ramadan.  diabetes renal cardiovascular gastrointestinal FAST gender Islam ==== Body pmcIntroduction  Sex represents an important factor in biomedical science and may influence biological parameters, state of health, knowledge, attitude, and behavior in healthy and unhealthy participants. Consequently, rigorous science must include males and females (1). Sex and gender analysis promote rigorous and reproducible and responsible science (2). Several countries (e.g., USA, Canada, and the European Union) implemented policies in relation to sex as a biological variable in human research. For example, the US National Institute of Health implemented in 2016 a policy that expects scientists to account for the possible role of sex factors in human studies (3).",b12f4e38-a7e9-4ef5-b7ce-35d7be4c75ce
3,background3," In addition, Canada implemented a Sex and Gender-Based Analysis policy to ensure that health research in Canada addresses biological (sex) and sociocultural (gender) differences between diverse groups of people. Five years after the implementation of these policies, most of the studies have included women as participants in their research (3). Still, most of these studies (72.0%) did not mention whether sex was included in their analysis, did not report any sex-specific outcomes, and did not explain for not doing so (4).  Considering that editors play an important role in the articulation of an ethical framework that influences the conduct of research, the European Association of Science Editors developed a set of guidelines for reporting Sex and Gender Equity in Research (Sex and Gender Equity in Research (SAGER)). These guidelines require authors to report sex and gender information in the title, abstract, study design, data analyses, results, and interpretation of findings (5).",fb12b4ce-ef69-4433-ada3-7f279c1046ce
4,background4,"  In a review of national research ethics regulations and guidelines in Middle Eastern Arab countries published in 2012, the authors concluded that there is a need for more research on women in the Middle East (6). In the last decade, several Arab and Muslim countries implemented national policies related to the protection of research participants in biomedical research and required investigators to include women as participants.  Fasting is an important ritual in the three major monotheistic religions. Yom Kippour, Carême, and Ramadan are three fasting modalities of abstinence and the opportunity to focus on spirituality. Ramadan fasting (RF) is observed from predawn to sunset for 29–30 consecutive days by two billion Muslims worldwide, mostly living in Asia. The duration of RF varies from 12 to 22 h per day according to the geographical location and solar season. During the month of Ramadan, both men and women refrain from food, water, and sexual activities during daytime.",97a483b0-b488-41c9-a5e4-515b6bc2c7ea
5,background5," This abstinence does not apply to nighttime.  According to the Holy Quran, travelers, persons with health concerns, elderly children and pregnant, nursing, and menstruating women are exempted from observing RF. Thus, the length of fasting is shorter in premenopausal women (23–25 days) in comparison to men (29–30 days) (7). Since 1952, more than 1,900 articles have been published on the impact of RF on health and disease conditions. Most of these articles (97%) were published in the last three decades (Faris et al., Unpublished data).  Several studies (approximately 250 studies) on healthy participants reviewed recently (8–12) demonstrated that RF induced chronobiological changes (13, 14) and was not associated with adverse metabolic impacts (8, 10–12).",383994e7-3c2d-49ff-bf49-d333a0a581d6
6,background6," Indeed, RF may be accompanied by a moderate improvement of lipid and lipoprotein parameters (15, 16), especially HDL-Cholesterol levels in healthy participants (16), and beneficial effects related to insulin sensitivity, weight and body fat in healthy young men (17). However, RF was associated with a decrease in nocturnal sleep duration (18), daytime alertness, psychomotor performance (13, 19, 20), and rapid eye movement sleep (21) in healthy men. In a healthy population, recent reviews by Faris et al., and Mirmiran et al., also showed that the impact of RF was different in men and women, lipid profile (9, 12, 16), total sleep time (18). Moreover, both HbA1c% and weight decreased only in men with diabetes (22).  The early studies on Ramadan that included men and women were published after 1987 (23) and they included a small number of women.",9121d6e9-d57a-433d-bed8-aca3813cfb58
7,background7," For example, the study done in Malaysia by Husain in 1987 included 12 men and nine women, and the one done by Sajid in 1991 included 46 men and only five women (24).  In patients with type 2, the study of Salti et al., which was conducted in 13 countries including a large sample of patients with diabetes, reported that severe hypoglycemic episodes were significantly more frequent during Ramadan compared with other months in patients with diabetes. Unfortunately, a sex-based analysis was not performed in this study (25). A recent review on diabetes showed that sex was one of the factors that influenced the effect of RF on hypoglycemia events, which were more frequent in women (26). There is currently no reviews addressing the question whether sex has an impact as a biological factor in dtermining the ompacts of RF in patients with diseases such as diabetes, renal, cardiovascular, gastrointestinal diseases, headaches, and epilepsy.",40af3c8c-f457-4650-902a-849cd2243147
8,background8,"  In this study, we conducted a systematic review of all published articles on Ramadan, to determine the effect of sex as a biological factor in disease outcomes of patients who opt to observe RF. The included articles reported data on six diseases: diabetes, renal, cardiovascular, gastrointestinal diseases, headaches, and epilepsy; and reported outcomes such as disease frequencies, physical, clinical, and biochemical parameters. ",5f7bf481-eded-4ed8-9026-ccb92563b1bb
9,methods0," A systematic search of the peer-reviewed published literature was conducted through October 2021, according to the preferred reporting items for systematic reviews and meta-analyses (preferred reporting items for systematic reviews and meta analyses (PRISMA)) statement (27), using existing literature in Medline and SCOPUS Electronic databases, with no time limit. The search terms combined Ramadan (or Ramazan or Ramadhan) fasting with one of these pathologies: diabetes, renal diseases, cardiovascular disease (cardiovascular disease (CVD)), gastrointestinal diseases (GITDs), headaches, and epilepsy. Reference lists of the obtained studies were hand searched, and authors were contacted to find relevant articles and reviews and to make sure that all related publications were included in the current review.",a1843487-e1a9-41f7-be84-3e0599c1d7b7
10,methods1,"  Eligibility Criteria  We applied the following inclusion criteria to select the observational and clinical studies: (1) reported data on at least one of these diseases: diabetes, renal, cardiovascular disease (CVD), GITDs, headache; epilepsy; (2) reported data before and during/at the end of Ramadan; (3) compared variables in the same patients' groups; (4) reported descriptive statistics separately for men and women or reporting sex-based statistical comparison; (5) reported on any examination of primary data on disease frequency, complications, physical, biochemical parameters.",b6a399a9-edcb-4fa2-9daf-bff549bcb817
11,methods2,"  We excluded any study meeting at least one of the following exclusion criteria: (1) including only healthy participants; (2) including only one sex; (3) comparing data before and after Ramadan without providing outcomes during the month of Ramadan; (4) comparing only a fasting group to a non-fasting group; (5) including a small population size for men or women (<10 men or <10 women); (6) reporting only data about knowledge, attitude and practice; (7) studies in languages other than English, French, or Arabic.  Study Screening and Data Extraction  Two authors (RR, DA) removed irrelevant publications such as conference abstracts, reviews, and books, and applied the inclusion and exclusion criteria to the title and abstract.",a455b0f5-668a-4923-934c-3dc83c41c11d
12,methods3," All records that were not excluded based on the title and abstract advanced to the full-text review to confirm eligibility according to the Populations interventions comparators outcomes and study type (PICOS) criteria (Populations, Intervention, Comparisons, Outcomes, and study design), set out in Table 1. Two authors (RR and AN) reviewed the full text of the articles selected from the title and abstract review; reasons for exclusion per article were recorded. The full-text review was done by a first reviewer and then by a second reviewer. The first reviewer made the data extraction, and then the second reviewer verified the results.  Table 1 Populations, interventions, comparators, outcomes, and study type (Populations interventions comparators outcomes and study type (PICOS)) criteria.",88fb0f7e-502d-4c4c-8528-52781a90f07e
13,methods4,"  Populations interventions comparators outcomes and study type (PICOS) elements	Evidence	 Populations	Patients with one of these diseases: diabetes, renal, cardiovascular diseases, gastrointestinal diseases, epilepsy, headache, and fasting during Ramadan	 Intervention/exposure	Ramadan Fasting is the main exposure, and sex is a co-factor	 Comparators	Comparing male and female changes during Ramadan fasting	 Outcomes	Any examination of primary data on disease frequency, complications, physical, nutritional and biochemical parameters	 Study type	Observaitonal/experimental	  Using a standardized data-collection form, the following data were extracted from each included study: the first author's last name, publication year, study location, study design, disease condition, population size, number of women, percentage of women, variables, sex effect in baseline, Ramadan effect and sex effect during Ramadan. Data was extracted by RR and confirmed by all authors.",1bc12ebe-a451-433c-ad50-9d367a0895a4
14,methods5,"  Outcome Measures  In this study, the main outcome was the comparison between the two sexes of the effect of RF on the outcomes of the disease. ",f9c8fa97-a98b-4867-b1a7-0632795d86b0
15,results0," Study Characteristics  In this review, the primary search, after removing the duplicated, identified 715 citations from databases and the bibliography of the full-text articles. After the first screening phase of titles and abstracts, we excluded 334 articles because they did not meet the eligibility criteria especially reporting descriptive statistics related to sex-based differences in patients fasting during Ramadan. A total number of 381 articles appeared to be relevant for the full-text analysis. The second screening phase of the full-text articles resulted in the exclusion of 343 additional articles, and 38 articles remained for data extraction. The search strategy is presented in Figure 1. Of the included studies, 19 were retrospective, 12 were prospective studies, and six were cross-section surveys, and only one study was a randomized clinical trial.",9524964c-ddb6-48c3-ad84-4fc4de4fa3b4
16,results1,"  Figure 1 The flow chart with the different phases of the systematic review according to the preferred reporting items for systematic reviews and meta analyses (PRISMA) statement.  Publications reporting sex-related statistics during Ramadan represented only 10.0% of the total publications on RF and diseases including men and women (Table 2). This percentage was lower (4%) for the studies on Ramadan and diabetes.  Table 2 Number and percentage of the studies reporting data for both men and women or reporting comparison between the two sexes during Ramadan fasting in the patients with diabetes, renal, cardiovascular, gastrointestinal diseases, headache, and epilepsy.  Disease	Number of original articles including men and women	Number of articles reporting sex comparison	% of articles reporting sex comparison	 Diabetes	248	10	4.0%	 Renal	52	7	13.5%	 Cardiovascular	52	8	15.4%	 Gastrointestinal	25	8	32.0%	 Headache	10	6	60.0%	 Epilepsy	8	4	50.0%	 Total	381	38	10.",826ab1f9-1ed4-46c0-b706-66d0e0af2688
17,results2,"0%	  The total number of the patients was 25,023 of which 44.4% were female, and the mean age was 47.7 years. These studies reported general data from Ramadan and baseline time-points, i.e., before Ramadan. The sex effect was not always statistically analyzed. Only seven articles reported the odds ratio or relative risk for sex effect on observers of Ramadan, 18 articles reported a p-value for the comparison between men and women during Ramadan, eight articles reported the effect of RF in both sex separately, and five articles did not report a p-value.",f2d98d94-ae11-4a87-a20b-4d0d4a259a01
18,results3,"  The articles included in this review reported data for diabetes, renal diseases, GITDs, cardiovascular disease (CVD), headaches, and epilepsy; and were conducted in 18 countries, mostly from Turkey (nine articles), Iran (five articles), Saudi Arabia (four articles), Egypt and Qatar (three articles), Morocco (two articles), Bahrain, Iraq, Israel, Jordan, Kuwait, Lebanon, Libya, Malaysia, Mali, Pakistan, Singapore, Tunisia (one article each). Most of these articles were published in the last 20 years, and were conducted in places where Ramadan fell in summer (27 articles, 71%) or autumn (10 articles, 26%); only one study was conducted in spring.  Sex Factor in Diabetes Diseases During Ramadan  A total of 10 observational studies including 3,936 patients, of which 46.3% women, with diabetes diseases, have reported data (28–37) for fasting men and women with type 2 diabetes or Type 1 Diabetes (Table 3).",61613fcc-ac8a-4a48-9ffe-556fa52fb644
