,chunk_label,chunk_text,uuid
0,methods0," The study was conducted according to ARRIVE guidelines and under the approval and regulations set forth by Institutional Animal Care and Use Committee of Universidade Regional Integrada do Alto Uruguai—Erechim/Ceua (resolution 1628/CUN) on 19 March 2019 according to Brazilian animal studies law [17]. Wistar rats (all 3 months of age males n = 40) were housed in appropriate pathogen-free controlled conditions at a temperature of 20–24 °C in a group of four individuals in each cage. Light cycle was fixed at 12 h (12 h light and 12 h dark, starting at 8:00 am). All rats received water ad libitum and standard food according to the fasting protocol.  Experimental diabetes was induced in 12 h fasted rats by single intraperitoneal injection of alloxan [18] (150 mg/kg body weight) dissolved in citrate buffer (100 mM, pH 4.5).",ce4095d5-4cae-4496-adc3-e1e12bbeb86e
1,methods1," To prevent fatal hypoglycemia, as a result of massive pancreatic insulin release, the rats were supplied with 10% glucose solution after 6 h of alloxan administration for the next 24 h [18]. After seven days, rats with glycemia ≥200 mg/dL were selected for the experiment (n = 13).  The rats were divided in two feeding groups: the ad libitum (free food—FF) and the intermittent fasting protocol. In both groups the number of daily calories and nutrients were the same: 20 g per rat daily. In the FF group the amount of food was divided in two and was given at 8:00 a.m and the other half at 20:00 p.m. In the IF protocol, they fasted for 16 h and were fed for 8 h a day. The fasting hours were based on previous studies [19]. All amount of food was placed in the beginning of the light cycle at 8:00 a.m to mimic food intake only in the daylight and was taken at 16:00 p.m. They interspersed two days of fasting to one of free food where the food was given as the same as the FF group.",c9ac9f40-0060-4412-868b-349d9a3e9f1c
2,methods2," They had 15 days of this feeding cycle before the laparotomy surgery.  All rats were anesthetized with 80 mg/kg ketamine + 10 mg/kg xylazine intraperitoneally in the right lower abdominal quadrant. For multimodal analgesia metamizole 150 mg/kg, 2 mg/kg morphine were administered subcutaneously, and the operative wound was infiltrated with 0.5% 2 mg/kg lidocaine. Under aseptic conditions a 3 cm laparotomy was performed, and abdominal wall closing was performed with continuous 2.0 polypropylene stiches and 3.0 nylon for the skin. After the surgery, both groups returned to FF diet protocol.  During the feeding protocol, blood glucose was measured (One Touch Ultra MiniTM/Johnson & Johnson do Brazil, Complexo JK, São Paulo, Brazil) in both groups in the mornings after the fasting days to search for possible hypoglycemia, and immediately after the surgery every 6 h.  In 48 h after the surgery, rats were euthanized with thiopental 150 mg/kg and lidocaine 10 mg/kg intraperitonially.",07d7b0a3-cd6e-4f4b-bcd4-fce53778749d
3,methods3," Kidney, liver, the duodenal intestinal segment and the surgical wound were collected for histological assessment (experiment is diagrammed in Figure 1).  For histological analysis, the material was preserved, placed in paraffin and slides stained with hematoxylin and eosin were performed. A histologist analyzed and qualitatively classified the lesions into absent, mild, moderate and severe (0, 1, 2, 3). Kidney evaluation involved the degree of glomerular and tubular damage, for the liver, the presence of steatosis and necrosis. For duodenal segment we evaluated villi destruction and presence of inflammatory cells. Finally, in the operative wound we checked for the presence of inflammatory cells, re-epithelialization, fibroplasia, collagenization, vasodilatation, neovascularization and the presence of sebaceous and sweat glands in the healing process.  Statical Analyzes  All statistical analyses were performed by a data scientist in the R software with the RStudio (Version 4.1.",0dea70a6-f7a5-40b1-baca-7fe22c8d9299
4,methods4,"0 (22 June 2020), RStudio, Inc. Boston, MA, USA). The sample size was calculated using data from a previous study that was independent of the research reported herein [20].  Mixed linear models were conducted to investigate changes in intergroup glucose level (IF vs. FF) at each time point and intragroup across the pre-laparotomy fasting protocols and post-laparotomy evaluations. Furthermore, we also used this model for changes in weight and waist circumference of rats over time. The residual error of all mixed linear models showed a distribution assumed to be Gaussian by quantile–quantile plots and by the Shapiro–Wilk test. For the pre-laparotomy assessments of glucose and waist circumference, the Box–Cox transformation was used. The adjusted mixed linear models included the interaction between groups and moments as a fixed effect and rats as a random individual effect.",e731460a-d61b-45bc-bd96-4f2f48e4e443
5,methods5," Multiple comparisons were performed in the post-test with the correction of the Bonferroni procedure, assuming a significance of 5%.  To identify interdependencies between groups (IF or FF), glucose ranges and qualitative histopathology findings, a multiple correspondence analysis (multiple correspondence analysis (MCA)) was conducted. A priori, the glucose values collected 48 h post-laparostomy were categorized into 4 classes according to extreme values (minimum and maximum) as well as the first, second, third and fourth quartile, namely: from 284 to 300, from 301 to 374, from 375 to 412 and from 413 to 483 mg/dL.",d202cdde-3d65-4540-98fb-9bad76abbe07
6,methods6," A posteriori, the matrix formed by the groups, classes of glucose and the qualitative findings of the histopathology was converted into a Burt table and submitted to the chi-square test to investigate the existence of a non-random relationship between the rows and columns of the matrix, as well as to extract the residuals (observed value subtracted from the expected value) that were adjusted and standardized by the normal z-score. Therefore, the residuals standardized by the z-score (Z) >1.65 and >1.96 determined the existence of interdependencies with significance of, respectively, 10 and 5% between the classes of qualitative variables; the greater the distance from the point of cut established by Z, the greater the magnitude of interdependence. When Z was <−1.65 or <−1.96, it indicated the non-existence of interdependencies with significance of, respectively, 10 and 5%.  Finally, tests were shown in a two-dimensional perceptual map.",fe19a355-d69e-4085-b38e-9d5c0d37d6a3
7,methods7," The interdependencies of interest was pointed out by the Z, as well as the construction of confident ellipses with the density distribution of rats from both experimental groups for a qualitative visual judgment. To confirm the separation between the ellipses of the groups, the individual score of each rat was extracted from the first two dimensions, which is a coefficient representing the multiple interdependence between the variables. Variations in individual scores as a function of groups were investigated by simple linear regression. The Shapiro–Wilk test was performed, and multiple comparisons were performed with the correction of the Bonferroni procedure using 5% significance.  3.",22e02599-ec0c-4b52-8efe-65e9ce4cf51a
8,methods8," Results  Between intragroup comparisons throughout the pre-laparotomy fasting protocols, rats in the IF group showed higher glucose in the first moment compared to the fourth and there was a balance in the variation of glucose from the fifth, while for those in the FF group the glucose in the third moment was lower compared to the sixth, tenth and eleventh, representing an instability in the glycemic curve over the 11 moments. In the intergroup comparison, rats from the IF group had lower glucose compared to those from the FF group in the second, fourth, sixth, eighth, ninth, tenth and eleventh fasting moments. Glucose changes suggest a lower and more stable glycemia in the IF group rats throughout the 11 fasting protocols (Figure 2A). Furthermore, rats in both groups reduced their weight after the 11 fasting protocols and only those in the IF group showed a reduction in waist circumference (Figure 2B).",9b06f055-037c-4f8a-9fc1-91279f52e336
9,methods9," In both groups the amount of food intake was the same, 20 g/rat/daily, and there were no food leftovers. Due to this non-variation, no analyses were conducted for this item.  In the post-operative glucose control, rats in the IF group exhibited higher glucose at 0 h after surgery compared to 30, 36, 42 and 48 h post-laparotomy and there was a stabilization of glycemia variation from 6 h after the operation. In the FF group, they also showed higher glucose at 0 h after the procedure compared to 30, 36 and 42 h post-laparotomy, however after 6 h the post-operative glycemic curve remained unstable (Figure 2C). In the intergroup comparison, rats in the IF group had lower glucose compared to those in the FF group at all evaluation times. Such changes in glucose suggest lower and more stable glycemia in rats in the IF group after laparotomy.",eb76b4d2-d35d-48c2-839f-1edd1920338b
