,chunk_label,chunk_text,uuid
0,methods0,"2.1. Streptozotocin-Induced Diabetes Eight to 10 weeks after birth, female Wistar rats (Charles River, Wilmington, MA, USA) were injected intraperitoneally, after overnight starvation, with streptozotocin (STZ, 65 mg/kg body wt.) freshly dissolved in a citrate buffer (50 mM, pH 4.5). These rats were given access during the night after the injection of streptozotocin to a solution of saccharose (10 g/100 mL) to prevent possible hypoglycemia. Control rats were injected with the citrate buffer. Five days after the injection of streptozotocin, the glycemia was measured with the help of glucometer (Lifescan Benelux, Beerse, Belgium) in blood obtained from caudal vein. Only those rats displaying a glycemia in excess of 16.7 mM were kept for further investigations.  2.2.",e1ffe35e-315f-4cc9-9342-4ff140af211b
1,methods1," Starvation and Restricted Food Supply In order to compare the effects of an intermittent fasting, mimicking the Ramadan fasting, to that of a caloric restriction, the experimentation in both control and STZ rats was conducted over two successive periods. Twenty days after the injection of either streptozotocin (STZ rats) or the citrate buffer vehicle (control rats), the rats were either given free access to food throughout the experimental period (NF: nonfasting rats), deprived of food and water from 5 p.m. to 8 a.m. (IF: intermittently fasting rats) or given access from 5 p.m. onwards to an amount of food comparable to that ingested by the IF rats (CR: calorie-restricted rats). Relative to the food intake in NF rats, such a caloric restriction represented a 20% decrease in food intake in the control animals and a 40% decrease of food intake in the STZ rats.  2.3.",ff901ab4-3509-4322-ab1e-fa2becffaa0c
2,methods2," Body Weight and Food Intake The initial body weight was measured before the injection of streptozotocin or its citrate buffer vehicle, 7 days thereafter, 20 days thereafter, on day 4, 7, 11, 14, 18, 21, and 27 of the final 30 days experimental period and at sacrifice, after overnight starvation. Likewise, food intake was measured 15 to 20 days (6 measurements) after injection of STZ or its vehicle in 6 control rats and 3 groups of 5-6 STZ rats, and daily (26 measurements) during the last 30 days experimental period.  2.4. Intraperitoneal Glucose Tolerance Test (Intraperitoneal Glucose Tolerance Test (IPGTT)) An Intraperitoneal Glucose Tolerance Test (IPGTT) [14, 15] was conducted in all rats on day 10, 20, and 29 of the final 30 days experimental period, after overnight starvation. A solution of D-glucose (20%, w/v) in distilled H2O was intraperitoneally injected in conscious rats in order to deliver 2 g D-glucose per kg body weight.",e68c812c-de1b-4c2b-8fea-20afdba64658
3,methods3," The glycemia was measured by a glucometer before and 30, 60, and 120 min after the administration of D-glucose in blood samples obtained from a caudal vein. The total and incremental areas under the glycemic curve (areas under the glycemic curve (AUC)) were computed in each individual experiment.  2.5. Sacrifice At the end of the experimental period, the rats were sacrificed after overnight starvation and under anesthesia provoked by the intraperitoneal injection of a solution containing ketamine and xylocaine. Blood samples were obtained from the heart and placed in heparinized tubes, the plasma being then separated by centrifugation and stored at −80°C. The plasma D-glucose [16] and insulin [17] concentrations were measured by methods described in the cited references. These measurements were used to calculate the insulinogenic index (i.e.",96f7c2d6-6f18-4d39-b896-2d3da30f33d1
4,methods4,", the ratio between the plasma insulin concentration, expressed as mU/L, and the difference between the plasma D-glucose concentration, expressed as mM, and 4.0 mM, considered as the threshold value for stimulation of insulin secretion by the hexose) and the HOMA index (i.e., the product of the plasma insulin concentration, expressed as μU/mL, times the plasma D-glucose concentration, expressed as mM). The pancreas were either used for the isolation of islets or fixed for immunohistochemical examination.  2.6. Insulin Secretion In Vitro Groups of 4 islets each, obtained by the collagenase procedure [18], were incubated at 37°C for 90 min in 0.5 mL of a salt-balanced medium [19] containing bovine serum albumin (5 mg/mL) and equilibrated against a mixture of O2/CO2 (95/5, v/v). The insulin released by the islets during incubation and their final insulin content were measured by radioimmunoassay [17].  2.7.",d2fbc5c7-5324-4059-822b-0250e0eaa34a
5,methods5," Immunohistochemical Study For immunodetection of insulin, pancreatic rehydrated paraffin sections were blocked 1 h at room temperature with 1 : 20 normal goat serum (Vector Laboratories, Burlingame, CA, USA) in PBS for nonspecific reactions. The slides were incubated with primary anti-insulin (12018, Sigma-Aldrich, St Louis, MO, USA) mouse monoclonal antibody overnight at 4°C at a concentration of 1/3000 in normal goat serum (1/20 in PBS). The secondary antibody, Rhodamine Red X-conjugated goat anti-mouse IgG (H + L) (115-295-146, Jackson ImmunoResearch Laboratories, West Grove, PA, USA) was applied at a dilution of 1/200 in PBS/normal goat serum for 30 min at room temperature. The slides were mounted, and DNA was counterstained with DAPI (In Vitrogen, Merelbeke, Belgium). The staining patterns were observed with an Axioplan and recorded with an Axiocam (Carl Zeiss, Oberkochen, Germany).  2.8.",d2771338-b0cf-4161-9f3b-2f24032f7cfb
6,methods6," β-Cell Mass Assessment Pancreatic sections were stained for insulin using standard avidin biotin peroxidase complex (ABC)-DAB technique [20]. The slides were incubated overnight at 4°C with the first antibody: anti-insulin (Santa Cruz Biotechnology, Inc., CA, USA) at dilution 1 : 500 in PBS with appropriate blocking serum at a dilution of 1/20. Purified immunoglobulins (IgG) (Sigma-Aldrich, St Louis, MO, USA) from nonimmunized rabbit were used as negative controls. The slides were further incubated with the secondary biotinylated antibody: goat anti-rabbit IgG (H+L) (BA-1000, Vector Laboratories) at a dilution of 1/300 in PBS for 30 min, at room temperature. β-cell mass was measured by point-counting morphometry on these immunoperoxidase-stained sections [21]. The measurement was performed on live using Leica Microsystems microscope (Heerbrugg, Switzerland). A grill of 110 points was used to assess insulin positive stained islet on each field.  2.9.",b54f26f7-01f5-4e53-95c9-e5528185bd57
7,methods7," Individual β-Cell Area Individual β-cell area was determined by using image J logician on immunofluorescence stained sections of pancreas used for β-cell apoptosis assessment. The β-cell area was calculated from the ratio between individual area and β-cell nuclei number within the area taken in consideration.  2.10. Glucagon Immunodetection For glucagon immunodetection, the same procedure as that described for insulin immunodetection by the avidin biotin peroxidase complex (ABC)-DAB technique [20] was used. The sole difference consisted in the first antibody, that is, antiglucagon (A0565, Dako, Carpinteria, CA, USA) used at dilution 1 : 400.  2.11. Apoptosis Detection The quantification of β-cell apoptosis by the TUNEL method was performed using the in situ Cell Death Detection kit, POD (Roche Diagnostics, Vilvorde, Belgium).",478f62bc-a104-45bc-bb9d-69a635ffc4a4
8,methods8," At the end of this procedure, the pancreatic sections were rinsed with PBS and eventually exposed overnight at 4°C to primary anti-insulin antibody (see above) followed by exposition for 30 min at 20°C to the Rhodamine Red X-conjugated secondary antibody (1/200 dilution). The apoptotic index represents the ratio between positive and total nuclei of insulin-producing cells in each islet.  2.12. Presentation of Results All results are presented as mean values (±SEM), together with the number of separate determinations (n). The statistical significance of differences between mean values was assessed by use of Student's t-test.  3. Results 3.1. Body Weight At day zero of the last 30 days experimental period, the mean body weights of the control and STZ rats did not differ significantly (P > 0.52) from one another, with an overall mean value of 223 ± 4 g (n = 33).",36f1a5b9-483f-4a36-a1ee-2439c5b38d91
9,methods9," Over the 2 weeks following the injection of either streptozotocin or the citrate buffer vehicle, the changes in body weight averaged +17.6 ± 4.0 g (n = 16) in control rats, as distinct (P < 0.005) from −2.0 ± 5.0 g (n = 17) in STZ rats. Over the last 30 days of the experiments, the changes in body weight failed to differ significantly, whether in the control or STZ rats, when comparing IF animals to NF animals, with overall mean values of +33.8 ± 2.7 g (n = 10) in the control rats and −15.9 ± 4.4 g (n = 11) in the STZ rats. Expressed as a daily change in body weight, these two mean values were not significantly different (P > 0.4 or more) from those recorded in the same type of rats (control or STZ) over the 2-week period following the injection of streptozotocin or the citrate buffer vehicle. Over the last 30 days of the experiments, the gain in body weight was much lower (P < 0.04 or less) in the CR animals than in the IF animals, with mean values of +6.0 ± 3.",a7a09f74-5fdf-4b4b-aaac-a4ed3bd0f175
